index,date,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,TotalCases,DailyTotals,TotalDeaths,DailyDeaths,TotalRecovered,DailyRecovered,population
1132,2020-06-21,ONTARIO,-24.0,-6.0,141.0,-40.0,-4.0,3.0,33476,175,2606,11,28719,251,14745040
1133,2020-06-21,QUEBEC,-18.0,-1.0,179.0,-33.0,6.0,-1.0,54766,92,5417,9,23322,121,8552362
1134,2020-06-21,SASKATCHEWAN,-7.0,5.0,287.0,-30.0,-2.0,-2.0,746,20,13,0,643,4,1181987
1135,2020-06-22,ALBERTA,-10.0,6.0,109.0,-47.0,-39.0,10.0,7736,32,153,1,7041,23,4428247
1136,2020-06-22,BRITISH COLUMBIA,-19.0,2.0,114.0,-43.0,-39.0,11.0,2822,32,169,1,2471,27,5120184
1137,2020-06-22,MANITOBA,-1.0,5.0,124.0,-40.0,-33.0,9.0,314,5,7,0,293,0,1379121
1138,2020-06-22,NOVA SCOTIA,-7.0,-4.0,162.0,-44.0,-41.0,10.0,1061,0,63,1,998,0,978274
1139,2020-06-22,ONTARIO,-27.0,-6.0,86.0,-52.0,-48.0,15.0,33637,161,2609,3,28933,214,14745040
1140,2020-06-22,QUEBEC,-6.0,2.0,170.0,-46.0,-40.0,10.0,54835,69,5417,0,23506,184,8552362
1141,2020-06-22,SASKATCHEWAN,-2.0,10.0,232.0,-36.0,-34.0,6.0,751,5,13,0,643,0,1181987
1142,2020-06-23,ALBERTA,-11.0,5.0,103.0,-48.0,-39.0,11.0,7781,45,153,0,7096,55,4428247
1143,2020-06-23,BRITISH COLUMBIA,-18.0,4.0,109.0,-44.0,-37.0,12.0,2835,13,170,1,2491,20,5120184
1144,2020-06-23,MANITOBA,-2.0,9.0,141.0,-39.0,-32.0,9.0,314,0,7,0,293,0,1379121
1145,2020-06-23,NEW BRUNSWICK,0.0,1.0,211.0,-15.0,-30.0,7.0,165,1,2,0,143,8,780890
1146,2020-06-23,NOVA SCOTIA,-7.0,-2.0,189.0,-41.0,-41.0,10.0,1061,0,63,0,998,0,978274
1147,2020-06-23,ONTARIO,-28.0,-4.0,48.0,-53.0,-48.0,16.0,33853,216,2619,10,29107,174,14745040
1148,2020-06-23,QUEBEC,-2.0,20.0,132.0,-45.0,-40.0,9.0,54884,49,5424,7,23620,114,8552362
1149,2020-06-24,ALBERTA,-11.0,10.0,54.0,-51.0,-37.0,12.0,7825,44,153,0,7134,38,4428247
1150,2020-06-24,BRITISH COLUMBIA,-15.0,8.0,120.0,-41.0,-37.0,12.0,2849,14,171,1,2516,25,5120184
1151,2020-06-24,MANITOBA,1.0,13.0,177.0,-37.0,-31.0,8.0,315,1,7,0,293,0,1379121
1152,2020-06-24,NEW BRUNSWICK,-1.0,3.0,185.0,-16.0,-31.0,7.0,165,0,2,0,147,4,780890
1153,2020-06-24,NOVA SCOTIA,-6.0,-3.0,189.0,-40.0,-38.0,10.0,1061,0,63,0,998,0,978274
1154,2020-06-24,ONTARIO,-23.0,0.0,85.0,-49.0,-46.0,16.0,34016,163,2631,12,29336,229,14745040
1155,2020-06-24,QUEBEC,-51.0,-42.0,201.0,-59.0,-76.0,21.0,54937,53,5441,17,23710,90,8552362
1156,2020-06-24,SASKATCHEWAN,-3.0,14.0,182.0,-33.0,-30.0,8.0,757,4,13,0,643,1,1181987
1157,2020-06-25,ALBERTA,-9.0,14.0,111.0,-48.0,-37.0,10.0,7851,26,154,1,7191,57,4428247
1158,2020-06-25,BRITISH COLUMBIA,-15.0,9.0,168.0,-40.0,-36.0,11.0,2869,20,173,2,2517,1,5120184
1159,2020-06-25,MANITOBA,0.0,16.0,120.0,-39.0,-30.0,9.0,316,1,7,0,294,1,1379121
1160,2020-06-25,NEW BRUNSWICK,1.0,4.0,196.0,-16.0,-31.0,7.0,165,0,2,0,149,2,780890
1161,2020-06-25,NEWFOUNDLAND AND LABRADOR,3.0,1.0,180.0,-18.0,-35.0,6.0,261,0,3,0,258,0,520437
1162,2020-06-25,NOVA SCOTIA,-2.0,1.0,232.0,-43.0,-37.0,8.0,1061,0,63,0,998,0,978274
1163,2020-06-25,ONTARIO,-22.0,2.0,120.0,-47.0,-45.0,15.0,34205,189,2641,10,29528,192,14745040
1164,2020-06-25,QUEBEC,-8.0,10.0,157.0,-44.0,-41.0,11.0,55079,142,5448,7,23786,76,8552362
1165,2020-06-25,SASKATCHEWAN,0.0,18.0,224.0,-33.0,-31.0,7.0,759,2,13,0,648,5,1181987
1166,2020-06-26,ALBERTA,-16.0,6.0,90.0,-46.0,-36.0,10.0,7888,37,154,0,7225,34,4428247
1167,2020-06-26,BRITISH COLUMBIA,-18.0,5.0,103.0,-39.0,-36.0,9.0,2878,9,174,1,2545,28,5120184
1168,2020-06-26,MANITOBA,-3.0,14.0,168.0,-37.0,-31.0,6.0,318,2,7,0,300,6,1379121
1169,2020-06-26,NEW BRUNSWICK,-8.0,0.0,186.0,-19.0,-31.0,7.0,165,0,2,0,150,1,780890
1170,2020-06-26,NEWFOUNDLAND AND LABRADOR,-3.0,5.0,183.0,-7.0,-11.0,5.0,261,0,3,0,258,0,520437
1171,2020-06-26,NOVA SCOTIA,-8.0,1.0,195.0,-40.0,-34.0,8.0,1061,0,63,0,998,0,978274
1172,2020-06-26,ONTARIO,-26.0,-2.0,137.0,-46.0,-44.0,14.0,34316,111,2644,3,29754,226,14745040
1173,2020-06-26,QUEBEC,-19.0,-2.0,157.0,-40.0,-39.0,10.0,55079,0,5448,0,23786,0,8552362
1174,2020-06-26,SASKATCHEWAN,-8.0,12.0,201.0,-32.0,-31.0,6.0,772,13,13,0,654,6,1181987
1175,2020-06-27,ALBERTA,-20.0,0.0,86.0,-36.0,-11.0,4.0,7957,69,154,0,7283,58,4428247
1176,2020-06-27,BRITISH COLUMBIA,-20.0,4.0,79.0,-34.0,-16.0,5.0,2878,0,174,0,2545,0,5120184
1177,2020-06-27,MANITOBA,-12.0,3.0,189.0,-30.0,-8.0,1.0,318,0,7,0,300,0,1379121
1178,2020-06-27,NEWFOUNDLAND AND LABRADOR,-14.0,1.0,107.0,-2.0,-3.0,1.0,261,0,3,0,258,0,520437
1179,2020-06-27,NOVA SCOTIA,-15.0,-9.0,242.0,-28.0,-7.0,1.0,1061,0,63,0,998,0,978274
1180,2020-06-27,ONTARIO,-27.0,-4.0,140.0,-32.0,-9.0,5.0,34476,160,2652,8,29932,178,14745040
1181,2020-06-27,QUEBEC,-20.0,-4.0,130.0,-28.0,-4.0,4.0,55079,0,5448,0,23786,0,8552362
1182,2020-06-27,SASKATCHEWAN,-15.0,5.0,192.0,-26.0,-6.0,2.0,777,5,13,0,661,7,1181987
1183,2020-06-28,ALBERTA,-20.0,-7.0,40.0,-40.0,-10.0,4.0,7996,39,154,0,7322,39,4428247
1184,2020-06-28,BRITISH COLUMBIA,-15.0,0.0,157.0,-26.0,-13.0,2.0,2878,0,174,0,2545,0,5120184
1185,2020-06-28,MANITOBA,-9.0,0.0,190.0,-38.0,-9.0,-1.0,318,0,7,0,300,0,1379121
1186,2020-06-28,NOVA SCOTIA,23.0,27.0,224.0,-27.0,9.0,-4.0,1061,0,63,0,998,0,978274
1187,2020-06-28,ONTARIO,-22.0,-7.0,194.0,-33.0,-3.0,3.0,34654,178,2658,6,30107,175,14745040
1188,2020-06-28,QUEBEC,-13.0,-7.0,122.0,-33.0,2.0,2.0,55079,0,5448,0,23786,0,8552362
1189,2020-06-28,SASKATCHEWAN,-11.0,-2.0,214.0,-28.0,-5.0,0.0,778,1,13,0,661,0,1181987
1190,2020-06-29,ALBERTA,-8.0,6.0,72.0,-49.0,-39.0,10.0,8067,71,154,0,7354,32,4428247
1191,2020-06-29,BRITISH COLUMBIA,-12.0,6.0,154.0,-40.0,-40.0,10.0,2904,26,174,0,2577,32,5120184
1192,2020-06-29,MANITOBA,5.0,14.0,146.0,-39.0,-34.0,8.0,324,6,7,0,300,0,1379121
1193,2020-06-29,NOVA SCOTIA,0.0,3.0,158.0,-41.0,-39.0,9.0,1061,0,63,0,998,0,978274
1194,2020-06-29,ONTARIO,-18.0,3.0,140.0,-50.0,-47.0,13.0,34911,257,2665,7,30196,89,14745040
1195,2020-06-29,QUEBEC,-2.0,1.0,146.0,-46.0,-41.0,10.0,55390,311,5485,37,24602,816,8552362
1196,2020-06-29,SASKATCHEWAN,4.0,13.0,167.0,-37.0,-34.0,7.0,779,1,13,0,679,18,1181987
1197,2020-06-30,ALBERTA,-7.0,8.0,16.0,-55.0,-40.0,12.0,8108,41,154,0,7407,53,4428247
1198,2020-06-30,BRITISH COLUMBIA,-8.0,12.0,115.0,-42.0,-39.0,11.0,2916,12,174,0,2590,13,5120184
1199,2020-06-30,MANITOBA,12.0,36.0,164.0,-37.0,-33.0,7.0,325,1,7,0,300,0,1379121
1200,2020-06-30,NEW BRUNSWICK,13.0,21.0,169.0,-15.0,-32.0,6.0,165,0,2,0,159,1,780890
1201,2020-06-30,NEWFOUNDLAND AND LABRADOR,14.0,29.0,153.0,-19.0,-34.0,4.0,261,0,3,0,258,0,520437
1202,2020-06-30,NOVA SCOTIA,7.0,23.0,154.0,-41.0,-39.0,8.0,1062,1,63,0,998,0,978274
1203,2020-06-30,ONTARIO,-7.0,29.0,145.0,-46.0,-45.0,11.0,35068,157,2672,7,30344,148,14745040
1204,2020-06-30,QUEBEC,5.0,14.0,174.0,-42.0,-39.0,8.0,55458,68,5503,18,24798,196,8552362
1205,2020-06-30,SASKATCHEWAN,7.0,23.0,144.0,-38.0,-34.0,8.0,785,6,13,0,684,5,1181987
1206,2020-07-01,ALBERTA,-14.0,12.0,121.0,-60.0,-67.0,18.0,8108,0,154,0,7407,0,4428247
1207,2020-07-01,BRITISH COLUMBIA,-21.0,3.0,90.0,-54.0,-70.0,19.0,2916,0,174,0,2590,0,5120184
1208,2020-07-01,MANITOBA,-38.0,-37.0,309.0,-58.0,-71.0,16.0,325,0,7,0,300,0,1379121
1209,2020-07-01,NEW BRUNSWICK,-38.0,-35.0,380.0,-36.0,-67.0,13.0,165,0,2,0,160,1,780890
1210,2020-07-01,ONTARIO,-47.0,-39.0,276.0,-59.0,-71.0,18.0,35068,0,2672,0,30344,0,14745040
1211,2020-07-01,QUEBEC,-32.0,-2.0,293.0,-49.0,-60.0,13.0,55524,66,5527,24,24949,151,8552362
1212,2020-07-01,SASKATCHEWAN,-11.0,6.0,401.0,-46.0,-66.0,13.0,785,0,13,0,684,0,1181987
1213,2020-07-02,ALBERTA,-9.0,14.0,86.0,-50.0,-42.0,11.0,8202,94,155,1,7505,98,4428247
1214,2020-07-02,BRITISH COLUMBIA,-16.0,8.0,93.0,-44.0,-42.0,13.0,2940,24,177,3,2603,13,5120184
1215,2020-07-02,MANITOBA,7.0,33.0,185.0,-40.0,-38.0,8.0,325,0,7,0,302,2,1379121
1216,2020-07-02,NEW BRUNSWICK,3.0,9.0,165.0,-20.0,-37.0,8.0,165,0,2,0,160,0,780890
1217,2020-07-02,NEWFOUNDLAND AND LABRADOR,2.0,5.0,59.0,-21.0,-37.0,7.0,261,0,3,0,258,0,520437
1218,2020-07-02,NOVA SCOTIA,3.0,8.0,288.0,-42.0,-41.0,7.0,1064,1,63,0,998,0,978274
1219,2020-07-02,ONTARIO,-16.0,11.0,136.0,-49.0,-49.0,14.0,35370,302,2680,8,30730,386,14745040
1220,2020-07-02,QUEBEC,0.0,9.0,162.0,-44.0,-41.0,9.0,55593,69,5541,14,25034,85,8552362
1221,2020-07-02,SASKATCHEWAN,-1.0,18.0,273.0,-36.0,-38.0,7.0,795,10,14,1,701,17,1181987
1222,2020-07-03,ALBERTA,-13.0,10.0,176.0,-45.0,-42.0,9.0,8259,57,155,0,7532,27,4428247
1223,2020-07-03,BRITISH COLUMBIA,-16.0,5.0,58.0,-44.0,-42.0,11.0,2947,7,177,0,2608,5,5120184
1224,2020-07-03,MANITOBA,-3.0,14.0,174.0,-43.0,-41.0,8.0,325,0,7,0,302,0,1379121
1225,2020-07-03,NEW BRUNSWICK,-2.0,5.0,249.0,-19.0,-37.0,6.0,165,0,2,0,161,1,780890
1226,2020-07-03,NEWFOUNDLAND AND LABRADOR,-1.0,7.0,120.0,-7.0,-13.0,6.0,261,0,3,0,258,0,520437
1227,2020-07-03,NOVA SCOTIA,-5.0,4.0,213.0,-38.0,-39.0,8.0,1064,0,63,0,998,0,978274
1228,2020-07-03,ONTARIO,-22.0,4.0,157.0,-49.0,-51.0,15.0,35535,165,2682,2,30909,179,14745040
1229,2020-07-03,QUEBEC,-9.0,4.0,205.0,-40.0,-49.0,10.0,55682,89,5560,19,25158,124,8552362
1230,2020-07-03,SASKATCHEWAN,-8.0,14.0,293.0,-33.0,-38.0,6.0,796,1,14,0,711,10,1181987
1231,2020-07-04,ALBERTA,-20.0,-1.0,161.0,-36.0,-11.0,2.0,8259,0,155,0,7532,0,4428247
1232,2020-07-04,BRITISH COLUMBIA,-18.0,4.0,134.0,-31.0,-16.0,4.0,2947,0,177,0,2608,0,5120184
1233,2020-07-04,MANITOBA,-14.0,0.0,128.0,-34.0,-7.0,3.0,325,0,7,0,302,0,1379121
1234,2020-07-04,NEWFOUNDLAND AND LABRADOR,-9.0,4.0,130.0,-7.0,-3.0,1.0,261,0,3,0,258,0,520437
1235,2020-07-04,NOVA SCOTIA,-16.0,-10.0,222.0,-31.0,-7.0,2.0,1064,0,63,0,998,0,978274
1236,2020-07-04,ONTARIO,-25.0,-3.0,203.0,-34.0,-9.0,4.0,35656,121,2687,5,31083,174,14745040
1237,2020-07-04,QUEBEC,-17.0,-3.0,241.0,-22.0,-3.0,1.0,55784,102,5566,6,25280,122,8552362
1238,2020-07-04,SASKATCHEWAN,-17.0,4.0,295.0,-28.0,-7.0,1.0,796,0,14,0,711,0,1181987
1239,2020-07-05,ALBERTA,-14.0,-3.0,161.0,-32.0,-11.0,0.0,8259,0,155,0,7532,0,4428247
1240,2020-07-05,BRITISH COLUMBIA,-11.0,1.0,189.0,-23.0,-15.0,0.0,2947,0,177,0,2608,0,5120184
1241,2020-07-05,MANITOBA,-10.0,-3.0,153.0,-34.0,-11.0,-1.0,325,0,7,0,302,0,1379121
1242,2020-07-05,ONTARIO,-20.0,-7.0,184.0,-36.0,-8.0,2.0,35794,138,2689,2,31266,183,14745040
1243,2020-07-05,QUEBEC,-5.0,-2.0,206.0,-26.0,1.0,-2.0,55863,79,5574,8,25346,66,8552362
1244,2020-07-05,SASKATCHEWAN,-6.0,3.0,344.0,-24.0,-7.0,-3.0,796,0,14,0,711,0,1181987
1245,2020-07-06,ALBERTA,-7.0,8.0,120.0,-46.0,-39.0,9.0,8389,130,155,0,7627,95,4428247
1246,2020-07-06,BRITISH COLUMBIA,-13.0,7.0,130.0,-40.0,-40.0,10.0,2978,31,183,6,2629,21,5120184
1247,2020-07-06,MANITOBA,3.0,11.0,173.0,-37.0,-35.0,8.0,325,0,7,0,304,2,1379121
1248,2020-07-06,NEW BRUNSWICK,5.0,2.0,131.0,-25.0,-33.0,7.0,165,0,2,0,162,0,780890
1249,2020-07-06,NOVA SCOTIA,-4.0,1.0,102.0,-43.0,-40.0,10.0,1065,1,63,0,998,0,978274
1250,2020-07-06,ONTARIO,-19.0,2.0,135.0,-50.0,-47.0,14.0,35948,154,2689,0,31426,160,14745040
1251,2020-07-06,QUEBEC,2.0,5.0,235.0,-43.0,-40.0,8.0,55937,74,5577,3,25378,32,8552362
1252,2020-07-06,SASKATCHEWAN,4.0,14.0,274.0,-32.0,-34.0,5.0,805,9,14,0,732,21,1181987
1253,2020-07-07,ALBERTA,-11.0,6.0,54.0,-51.0,-39.0,12.0,8436,47,157,2,7659,32,4428247
1254,2020-07-07,BRITISH COLUMBIA,-13.0,8.0,119.0,-42.0,-39.0,11.0,2990,12,183,0,2645,16,5120184
1255,2020-07-07,MANITOBA,1.0,15.0,189.0,-35.0,-35.0,8.0,325,0,7,0,307,3,1379121
1256,2020-07-07,NEW BRUNSWICK,2.0,3.0,220.0,-18.0,-32.0,6.0,165,0,2,0,162,0,780890
1257,2020-07-07,NEWFOUNDLAND AND LABRADOR,6.0,7.0,197.0,-16.0,-34.0,4.0,261,0,3,0,258,0,520437
1258,2020-07-07,ONTARIO,-20.0,3.0,120.0,-49.0,-46.0,14.0,36060,112,2691,2,31603,177,14745040
1259,2020-07-07,QUEBEC,-4.0,4.0,196.0,-44.0,-40.0,9.0,55997,60,5590,13,25458,80,8552362
1260,2020-07-07,SASKATCHEWAN,-1.0,10.0,227.0,-34.0,-33.0,7.0,806,1,15,1,737,5,1181987
1261,2020-07-08,ALBERTA,-9.0,12.0,39.0,-52.0,-39.0,12.0,8482,46,158,1,7716,57,4428247
1262,2020-07-08,BRITISH COLUMBIA,-13.0,7.0,136.0,-39.0,-39.0,10.0,3008,18,186,3,2660,15,5120184
1263,2020-07-08,MANITOBA,5.0,15.0,156.0,-35.0,-33.0,8.0,325,0,7,0,312,5,1379121
1264,2020-07-08,NEW BRUNSWICK,-2.0,1.0,87.0,-20.0,-33.0,8.0,165,0,2,0,162,0,780890
1265,2020-07-08,NOVA SCOTIA,-5.0,-1.0,138.0,-37.0,-38.0,9.0,1066,1,63,0,998,0,978274
1266,2020-07-08,ONTARIO,-20.0,1.0,106.0,-50.0,-46.0,14.0,36178,118,2700,9,31805,202,14745040
1267,2020-07-08,QUEBEC,-5.0,2.0,146.0,-45.0,-40.0,11.0,56079,82,5603,13,25534,76,8552362
1268,2020-07-08,SASKATCHEWAN,3.0,18.0,141.0,-38.0,-32.0,8.0,808,2,15,0,746,9,1181987
1269,2020-07-09,ALBERTA,-7.0,15.0,98.0,-48.0,-38.0,10.0,8519,37,161,3,7774,58,4428247
1270,2020-07-09,BRITISH COLUMBIA,-15.0,9.0,99.0,-43.0,-39.0,12.0,3028,20,186,0,2667,7,5120184
1271,2020-07-09,MANITOBA,6.0,21.0,159.0,-37.0,-32.0,7.0,325,0,7,0,313,1,1379121
1272,2020-07-09,NEW BRUNSWICK,4.0,6.0,222.0,-17.0,-32.0,6.0,166,1,2,0,163,1,780890
1273,2020-07-09,NEWFOUNDLAND AND LABRADOR,5.0,4.0,126.0,-20.0,-33.0,5.0,261,0,3,0,258,0,520437
1274,2020-07-09,NOVA SCOTIA,1.0,5.0,233.0,-41.0,-36.0,7.0,1066,0,63,0,999,1,978274
1275,2020-07-09,ONTARIO,-20.0,4.0,121.0,-49.0,-45.0,14.0,36348,170,2703,3,31977,172,14745040
1276,2020-07-09,QUEBEC,-8.0,2.0,187.0,-45.0,-39.0,10.0,56216,137,5609,6,25616,82,8552362
1277,2020-07-09,SASKATCHEWAN,4.0,21.0,223.0,-34.0,-32.0,6.0,813,5,15,0,750,4,1181987
1278,2020-07-10,ALBERTA,-13.0,11.0,142.0,-44.0,-36.0,8.0,8596,77,160,-1,7844,70,4428247
1279,2020-07-10,BRITISH COLUMBIA,-13.0,7.0,160.0,-37.0,-37.0,8.0,3053,25,187,1,2679,12,5120184
1280,2020-07-10,MANITOBA,-3.0,10.0,175.0,-35.0,-34.0,6.0,325,0,7,0,314,1,1379121
1281,2020-07-10,NEW BRUNSWICK,-7.0,0.0,261.0,-20.0,-32.0,5.0,166,0,2,0,163,0,780890
1282,2020-07-10,NEWFOUNDLAND AND LABRADOR,-1.0,8.0,165.0,-6.0,-9.0,4.0,262,1,3,0,258,0,520437
1283,2020-07-10,NOVA SCOTIA,-9.0,1.0,266.0,-37.0,-35.0,6.0,1066,0,63,0,1000,1,978274
1284,2020-07-10,ONTARIO,-25.0,-2.0,108.0,-49.0,-45.0,14.0,36464,116,2710,7,32155,178,14745040
1285,2020-07-10,QUEBEC,-18.0,-4.0,160.0,-43.0,-39.0,9.0,56316,100,5612,3,25675,59,8552362
1286,2020-07-10,SASKATCHEWAN,-9.0,8.0,170.0,-33.0,-32.0,6.0,815,2,15,0,757,7,1181987
1287,2020-07-11,ALBERTA,-16.0,4.0,224.0,-31.0,-8.0,0.0,8596,0,160,0,7844,0,4428247
1288,2020-07-11,BRITISH COLUMBIA,-20.0,3.0,55.0,-37.0,-15.0,5.0,3053,0,187,0,2679,0,5120184
1289,2020-07-11,MANITOBA,-9.0,4.0,189.0,-26.0,-6.0,0.0,325,0,7,0,314,0,1379121
1290,2020-07-11,NEW BRUNSWICK,-16.0,-8.0,160.0,-27.0,-8.0,1.0,166,0,2,0,163,0,780890
1291,2020-07-11,NEWFOUNDLAND AND LABRADOR,-8.0,6.0,234.0,-6.0,0.0,-3.0,262,0,3,0,258,0,520437
1292,2020-07-11,NOVA SCOTIA,-18.0,-10.0,130.0,-34.0,-7.0,3.0,1066,0,63,0,1000,0,978274
1293,2020-07-11,ONTARIO,-26.0,-3.0,88.0,-38.0,-9.0,6.0,36594,130,2716,6,32422,267,14745040
1294,2020-07-11,QUEBEC,-20.0,-8.0,79.0,-36.0,-5.0,5.0,56407,91,5620,8,25773,98,8552362
1295,2020-07-11,SASKATCHEWAN,-13.0,7.0,308.0,-26.0,-4.0,0.0,815,0,15,0,757,0,1181987
1296,2020-07-12,ALBERTA,-15.0,-3.0,123.0,-34.0,-10.0,1.0,8596,0,160,0,7844,0,4428247
1297,2020-07-12,BRITISH COLUMBIA,-12.0,3.0,156.0,-26.0,-14.0,2.0,3053,0,187,0,2679,0,5120184
1298,2020-07-12,MANITOBA,-6.0,0.0,216.0,-30.0,-10.0,-3.0,325,0,7,0,314,0,1379121
1299,2020-07-12,NOVA SCOTIA,30.0,33.0,387.0,-14.0,11.0,-5.0,1066,0,63,0,1000,0,978274
1300,2020-07-12,ONTARIO,-18.0,-5.0,180.0,-35.0,-6.0,3.0,36723,129,2719,3,32534,112,14745040
1301,2020-07-12,QUEBEC,-6.0,-3.0,163.0,-31.0,2.0,1.0,56521,114,5627,7,25862,89,8552362
1302,2020-07-12,SASKATCHEWAN,-5.0,2.0,313.0,-27.0,-6.0,-2.0,815,0,15,0,757,0,1181987
1303,2020-07-13,ALBERTA,-8.0,5.0,75.0,-48.0,-39.0,9.0,8826,230,161,1,7989,145,4428247
1304,2020-07-13,BRITISH COLUMBIA,-12.0,8.0,155.0,-39.0,-39.0,9.0,3115,62,189,2,2718,39,5120184
1305,2020-07-13,MANITOBA,-3.0,2.0,82.0,-42.0,-36.0,10.0,325,0,7,0,317,3,1379121
1306,2020-07-13,NOVA SCOTIA,0.0,2.0,297.0,-36.0,-38.0,7.0,1066,0,63,0,1000,0,978274
1307,2020-07-13,ONTARIO,-19.0,-1.0,126.0,-50.0,-46.0,13.0,36839,116,2722,3,32663,129,14745040
1308,2020-07-13,QUEBEC,-1.0,1.0,215.0,-45.0,-40.0,9.0,56621,100,5628,1,25911,49,8552362
1309,2020-07-13,SASKATCHEWAN,1.0,9.0,181.0,-38.0,-34.0,6.0,871,56,15,0,766,9,1181987
1310,2020-07-14,ALBERTA,-6.0,8.0,132.0,-49.0,-38.0,10.0,8912,86,163,2,8048,59,4428247
1311,2020-07-14,BRITISH COLUMBIA,-11.0,9.0,207.0,-40.0,-38.0,10.0,3128,13,189,0,2730,12,5120184
1312,2020-07-14,MANITOBA,1.0,13.0,173.0,-37.0,-34.0,8.0,330,5,7,0,318,1,1379121
1313,2020-07-14,NEW BRUNSWICK,-1.0,0.0,137.0,-22.0,-33.0,7.0,167,1,2,0,163,0,780890
1314,2020-07-14,NEWFOUNDLAND AND LABRADOR,2.0,4.0,141.0,-21.0,-34.0,5.0,262,0,3,0,258,0,520437
1315,2020-07-14,NOVA SCOTIA,-8.0,-2.0,112.0,-44.0,-39.0,9.0,1066,0,63,0,1002,2,978274
1316,2020-07-14,ONTARIO,-19.0,2.0,142.0,-49.0,-45.0,13.0,36950,111,2723,1,32785,122,14745040
1317,2020-07-14,QUEBEC,-2.0,2.0,201.0,-45.0,-41.0,10.0,56730,109,5633,5,26025,114,8552362
1318,2020-07-14,SASKATCHEWAN,-2.0,8.0,176.0,-36.0,-33.0,7.0,876,5,15,0,785,19,1181987
1319,2020-07-15,ALBERTA,-5.0,13.0,101.0,-49.0,-37.0,10.0,8994,82,163,0,8127,79,4428247
1320,2020-07-15,BRITISH COLUMBIA,-11.0,9.0,183.0,-38.0,-38.0,9.0,3149,21,189,0,2753,23,5120184
1321,2020-07-15,MANITOBA,3.0,11.0,158.0,-38.0,-33.0,8.0,330,0,7,0,318,0,1379121
1322,2020-07-15,NEW BRUNSWICK,2.0,4.0,200.0,-16.0,-32.0,6.0,168,1,2,0,163,0,780890
1323,2020-07-15,NEWFOUNDLAND AND LABRADOR,-5.0,-4.0,65.0,-25.0,-34.0,8.0,262,0,3,0,258,0,520437
1324,2020-07-15,NOVA SCOTIA,-5.0,-2.0,100.0,-40.0,-38.0,10.0,1067,1,63,0,1002,0,978274
1325,2020-07-15,ONTARIO,-18.0,1.0,133.0,-50.0,-45.0,13.0,37052,102,2732,9,32920,135,14745040
1326,2020-07-15,QUEBEC,-3.0,2.0,215.0,-44.0,-40.0,9.0,56859,129,5636,3,26097,72,8552362
1327,2020-07-15,SASKATCHEWAN,1.0,16.0,233.0,-35.0,-31.0,6.0,881,5,15,0,791,6,1181987
1328,2020-07-16,ALBERTA,-10.0,12.0,86.0,-50.0,-38.0,10.0,9114,120,165,2,8142,15,4428247
1329,2020-07-16,BRITISH COLUMBIA,-13.0,11.0,136.0,-40.0,-38.0,10.0,3170,21,189,0,2789,36,5120184
1330,2020-07-16,MANITOBA,5.0,21.0,185.0,-38.0,-32.0,7.0,331,1,7,0,318,0,1379121
1331,2020-07-16,NEW BRUNSWICK,4.0,6.0,238.0,-17.0,-32.0,6.0,168,0,2,0,163,0,780890
1332,2020-07-16,NEWFOUNDLAND AND LABRADOR,4.0,7.0,100.0,-24.0,-33.0,6.0,262,0,3,0,258,0,520437
1333,2020-07-16,NOVA SCOTIA,3.0,3.0,231.0,-37.0,-35.0,6.0,1067,0,63,0,1002,0,978274
1334,2020-07-16,ONTARIO,-21.0,2.0,69.0,-51.0,-45.0,15.0,37163,111,2737,5,33061,141,14745040
1335,2020-07-16,QUEBEC,-5.0,3.0,149.0,-46.0,-40.0,10.0,57001,142,5646,10,26097,0,8552362
1336,2020-07-16,SASKATCHEWAN,2.0,19.0,285.0,-34.0,-32.0,5.0,923,42,15,0,794,3,1181987
1337,2020-07-17,ALBERTA,-13.0,10.0,114.0,-45.0,-37.0,9.0,9219,105,167,2,8193,51,4428247
1338,2020-07-17,BRITISH COLUMBIA,-13.0,9.0,152.0,-37.0,-37.0,8.0,3198,28,189,0,2802,13,5120184
1339,2020-07-17,MANITOBA,-7.0,5.0,123.0,-41.0,-35.0,7.0,336,5,7,0,318,0,1379121
1340,2020-07-17,NEW BRUNSWICK,-8.0,-2.0,167.0,-23.0,-34.0,7.0,168,0,2,0,163,0,780890
1341,2020-07-17,NEWFOUNDLAND AND LABRADOR,-2.0,6.0,144.0,-7.0,-10.0,5.0,262,0,3,0,259,1,520437
1342,2020-07-17,NOVA SCOTIA,-7.0,0.0,209.0,-34.0,-34.0,7.0,1067,0,63,0,1002,0,978274
1343,2020-07-17,ONTARIO,-21.0,0.0,162.0,-47.0,-43.0,12.0,37274,111,2746,9,33162,101,14745040
1344,2020-07-17,QUEBEC,-13.0,0.0,128.0,-45.0,-40.0,11.0,57142,141,5647,1,49939,23842,8552362
1345,2020-07-17,SASKATCHEWAN,-9.0,9.0,225.0,-34.0,-32.0,5.0,936,13,15,0,793,-1,1181987
1346,2020-07-18,ALBERTA,-15.0,5.0,180.0,-31.0,-8.0,1.0,9219,0,167,0,8193,0,4428247
1347,2020-07-18,BRITISH COLUMBIA,-16.0,7.0,158.0,-28.0,-14.0,2.0,3198,0,189,0,2802,0,5120184
