,Date_updated,CountryName,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
13855,2020-07-10,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13856,2020-07-11,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13857,2020-07-12,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13858,2020-07-13,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13859,2020-07-14,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13860,2020-07-15,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13861,2020-07-16,Finland,FIN,43.52,0.0,53.57,50.64,0.0,46.21,0.0,75.0,0.0
13862,2020-07-17,Finland,FIN,37.96,-12.775735294117654,48.81,46.79,-7.60268562401264,41.67,-9.824713265526944,75.0,0.0
13863,2020-07-18,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13864,2020-07-19,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13865,2020-07-20,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13866,2020-07-21,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13867,2020-07-22,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13868,2020-07-23,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13869,2020-07-24,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13870,2020-07-25,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13871,2020-07-26,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13872,2020-07-27,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13873,2020-07-28,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13874,2020-07-29,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13875,2020-07-30,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13876,2020-07-31,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13877,2020-08-01,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13878,2020-08-02,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13879,2020-08-03,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13880,2020-08-04,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13881,2020-08-05,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13882,2020-08-06,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13883,2020-08-07,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13884,2020-08-08,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13885,2020-08-09,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13886,2020-08-10,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13887,2020-08-11,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13888,2020-08-12,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13889,2020-08-13,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13890,2020-08-14,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13891,2020-08-15,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13892,2020-08-16,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13893,2020-08-17,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13894,2020-08-18,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13895,2020-08-19,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13896,2020-08-20,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13897,2020-08-21,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13898,2020-08-22,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13899,2020-08-23,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13900,2020-08-24,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13901,2020-08-25,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13902,2020-08-26,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13903,2020-08-27,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13904,2020-08-28,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13905,2020-08-29,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13906,2020-08-30,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13907,2020-08-31,Finland,FIN,37.96,0.0,48.81,46.79,0.0,41.67,0.0,75.0,0.0
13908,2020-01-01,Fiji,FJI,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-100.0
13909,2020-01-02,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,2020-01-03,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,2020-01-04,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,2020-01-05,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13913,2020-01-06,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13914,2020-01-07,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13915,2020-01-08,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13916,2020-01-09,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,2020-01-10,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,2020-01-11,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,2020-01-12,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,2020-01-13,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,2020-01-14,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13922,2020-01-15,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,2020-01-16,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13924,2020-01-17,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13925,2020-01-18,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,2020-01-19,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13927,2020-01-20,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,2020-01-21,Fiji,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13929,2020-01-22,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13930,2020-01-23,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13931,2020-01-24,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13932,2020-01-25,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13933,2020-01-26,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13934,2020-01-27,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13935,2020-01-28,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13936,2020-01-29,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13937,2020-01-30,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13938,2020-01-31,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13939,2020-02-01,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13940,2020-02-02,Fiji,FJI,11.11,0.0,14.29,7.69,0.0,9.09,0.0,0.0,0.0
13941,2020-02-03,Fiji,FJI,19.44,74.977497749775,25.0,13.46,75.03250975292588,15.91,75.02750275027503,0.0,0.0
13942,2020-02-04,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13943,2020-02-05,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13944,2020-02-06,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13945,2020-02-07,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13946,2020-02-08,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13947,2020-02-09,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13948,2020-02-10,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13949,2020-02-11,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13950,2020-02-12,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13951,2020-02-13,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13952,2020-02-14,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13953,2020-02-15,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13954,2020-02-16,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13955,2020-02-17,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13956,2020-02-18,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13957,2020-02-19,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13958,2020-02-20,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13959,2020-02-21,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13960,2020-02-22,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13961,2020-02-23,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13962,2020-02-24,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13963,2020-02-25,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13964,2020-02-26,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13965,2020-02-27,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13966,2020-02-28,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13967,2020-02-29,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13968,2020-03-01,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13969,2020-03-02,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13970,2020-03-03,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13971,2020-03-04,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13972,2020-03-05,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13973,2020-03-06,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13974,2020-03-07,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13975,2020-03-08,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13976,2020-03-09,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13977,2020-03-10,Fiji,FJI,19.44,0.0,25.0,13.46,0.0,15.91,0.0,0.0,0.0
13978,2020-03-11,Fiji,FJI,19.44,0.0,25.0,18.59,38.11292719167905,21.97,38.089252042740405,0.0,0.0
13979,2020-03-12,Fiji,FJI,19.44,0.0,25.0,18.59,0.0,21.97,0.0,0.0,0.0
13980,2020-03-13,Fiji,FJI,19.44,0.0,25.0,18.59,0.0,21.97,0.0,0.0,0.0
13981,2020-03-14,Fiji,FJI,19.44,0.0,25.0,18.59,0.0,21.97,0.0,0.0,0.0
13982,2020-03-15,Fiji,FJI,19.44,0.0,25.0,18.59,0.0,21.97,0.0,0.0,0.0
13983,2020-03-16,Fiji,FJI,30.56,57.20164609053496,39.29,26.28,41.3663259817106,31.06,41.374601729631316,0.0,0.0
13984,2020-03-17,Fiji,FJI,30.56,0.0,39.29,26.28,0.0,31.06,0.0,0.0,0.0
13985,2020-03-18,Fiji,FJI,30.56,0.0,39.29,26.28,0.0,31.06,0.0,0.0,0.0
13986,2020-03-19,Fiji,FJI,79.63,160.5693717277487,79.76,67.95,158.5616438356164,80.3,158.53187379265938,0.0,0.0
13987,2020-03-20,Fiji,FJI,79.63,0.0,79.76,67.95,0.0,80.3,0.0,0.0,0.0
13988,2020-03-21,Fiji,FJI,79.63,0.0,79.76,67.95,0.0,80.3,0.0,0.0,0.0
13989,2020-03-22,Fiji,FJI,79.63,0.0,79.76,67.95,0.0,80.3,0.0,0.0,0.0
13990,2020-03-23,Fiji,FJI,81.48,2.3232450081627665,83.33,69.23,1.8837380426784511,81.82,1.8929016189290104,0.0,0.0
13991,2020-03-24,Fiji,FJI,81.48,0.0,83.33,69.23,0.0,81.82,0.0,0.0,0.0
13992,2020-03-25,Fiji,FJI,81.48,0.0,83.33,69.23,0.0,81.82,0.0,0.0,0.0
13993,2020-03-26,Fiji,FJI,81.48,0.0,83.33,76.92,11.107901198902216,81.82,0.0,50.0,0.0
13994,2020-03-27,Fiji,FJI,81.48,0.0,83.33,80.77,5.00520020800832,81.82,0.0,75.0,50.0
13995,2020-03-28,Fiji,FJI,81.48,0.0,83.33,80.77,0.0,81.82,0.0,75.0,0.0
13996,2020-03-29,Fiji,FJI,84.26,3.411880216003937,86.9,82.69,2.377120217902684,84.09,2.774382791493535,75.0,0.0
13997,2020-03-30,Fiji,FJI,88.89,5.4948967481604605,91.67,85.9,3.8819687991292975,87.88,4.507075752170286,75.0,0.0
13998,2020-03-31,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
13999,2020-04-01,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14000,2020-04-02,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14001,2020-04-03,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14002,2020-04-04,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14003,2020-04-05,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14004,2020-04-06,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14005,2020-04-07,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14006,2020-04-08,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14007,2020-04-09,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14008,2020-04-10,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14009,2020-04-11,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14010,2020-04-12,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14011,2020-04-13,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14012,2020-04-14,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14013,2020-04-15,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14014,2020-04-16,Fiji,FJI,88.89,0.0,91.67,85.9,0.0,87.88,0.0,75.0,0.0
14015,2020-04-17,Fiji,FJI,88.89,0.0,91.67,88.46,2.9802095459836813,90.91,3.4478834774692717,75.0,0.0
14016,2020-04-18,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14017,2020-04-19,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14018,2020-04-20,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14019,2020-04-21,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14020,2020-04-22,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14021,2020-04-23,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14022,2020-04-24,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14023,2020-04-25,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14024,2020-04-26,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14025,2020-04-27,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14026,2020-04-28,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14027,2020-04-29,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14028,2020-04-30,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14029,2020-05-01,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14030,2020-05-02,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14031,2020-05-03,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14032,2020-05-04,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14033,2020-05-05,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14034,2020-05-06,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14035,2020-05-07,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14036,2020-05-08,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14037,2020-05-09,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14038,2020-05-10,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14039,2020-05-11,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14040,2020-05-12,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14041,2020-05-13,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14042,2020-05-14,Fiji,FJI,88.89,0.0,91.67,88.46,0.0,90.91,0.0,75.0,0.0
14043,2020-05-15,Fiji,FJI,78.7,-11.463606704916186,82.14,81.41,-7.9697038209360125,82.58,-9.16290837091629,75.0,0.0
14044,2020-05-16,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14045,2020-05-17,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14046,2020-05-18,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14047,2020-05-19,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14048,2020-05-20,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14049,2020-05-21,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14050,2020-05-22,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14051,2020-05-23,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14052,2020-05-24,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14053,2020-05-25,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14054,2020-05-26,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14055,2020-05-27,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14056,2020-05-28,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14057,2020-05-29,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14058,2020-05-30,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14059,2020-05-31,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14060,2020-06-01,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14061,2020-06-02,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14062,2020-06-03,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14063,2020-06-04,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14064,2020-06-05,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14065,2020-06-06,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14066,2020-06-07,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14067,2020-06-08,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14068,2020-06-09,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14069,2020-06-10,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14070,2020-06-11,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14071,2020-06-12,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14072,2020-06-13,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14073,2020-06-14,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14074,2020-06-15,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14075,2020-06-16,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14076,2020-06-17,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14077,2020-06-18,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14078,2020-06-19,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14079,2020-06-20,Fiji,FJI,78.7,0.0,82.14,81.41,0.0,82.58,0.0,75.0,0.0
14080,2020-06-21,Fiji,FJI,73.15,-7.05209656925031,79.29,77.56,-4.72914875322441,78.03,-5.5098086703802345,75.0,0.0
14081,2020-06-22,Fiji,FJI,62.04,-15.187969924812037,73.81,69.87,-9.914904589994844,68.94,-11.649365628604393,75.0,0.0
14082,2020-06-23,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14083,2020-06-24,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14084,2020-06-25,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14085,2020-06-26,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14086,2020-06-27,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14087,2020-06-28,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14088,2020-06-29,Fiji,FJI,62.04,0.0,73.81,69.87,0.0,68.94,0.0,75.0,0.0
14089,2020-06-30,Fiji,FJI,58.33,-5.980012894906517,70.24,67.31,-3.6639473307571215,65.91,-4.395126196692779,75.0,0.0
14090,2020-07-01,Fiji,FJI,58.33,0.0,70.24,67.31,0.0,65.91,0.0,75.0,0.0
14091,2020-07-02,Fiji,FJI,58.33,0.0,70.24,67.31,0.0,65.91,0.0,75.0,0.0
14092,2020-07-03,Fiji,FJI,58.33,0.0,70.24,67.31,0.0,65.91,0.0,75.0,0.0
14093,2020-07-04,Fiji,FJI,58.33,0.0,70.24,67.31,0.0,65.91,0.0,75.0,0.0
14094,2020-07-05,Fiji,FJI,58.33,0.0,70.24,67.31,0.0,65.91,0.0,75.0,0.0
14095,2020-07-06,Fiji,FJI,50.93,-12.68643922509858,59.52,62.18,-7.621452978755016,59.85,-9.194355939918063,75.0,0.0
14096,2020-07-07,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14097,2020-07-08,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14098,2020-07-09,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14099,2020-07-10,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14100,2020-07-11,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14101,2020-07-12,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14102,2020-07-13,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
14103,2020-07-14,Fiji,FJI,50.93,0.0,59.52,62.18,0.0,59.85,0.0,75.0,0.0
