date_updated,iso_code,continent,location,new_cases,new_deaths,new_tests,population,population_density,median_age,total_cases_updated,total_deaths_updated,total_tests_updated,StringencyIndex_updated,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,ContainmentHealthIndex_updated,EconomicSupportIndex_updated
2020-01-30,ISR,Asia,Israel,0.0,0.0,4.0,8655541.0,402.606,30.6,0.0,0.0,115.0,2.78,4.76,4.49,5.3,0.0
2020-01-31,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,115.0,2.78,4.76,4.49,5.3,0.0
2020-02-01,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,115.0,2.78,4.76,4.49,5.3,0.0
2020-02-02,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,122.0,13.89,20.24,12.18,14.39,0.0
2020-02-03,ISR,Asia,Israel,0.0,0.0,7.0,8655541.0,402.606,30.6,0.0,0.0,129.0,13.89,20.24,12.18,14.39,0.0
2020-02-04,ISR,Asia,Israel,0.0,0.0,6.0,8655541.0,402.606,30.6,0.0,0.0,135.0,13.89,20.24,12.18,14.39,0.0
2020-02-05,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,135.0,13.89,20.24,12.18,14.39,0.0
2020-02-06,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,135.0,13.89,20.24,12.18,14.39,0.0
2020-02-07,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,135.0,13.89,20.24,12.18,14.39,0.0
2020-02-08,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,135.0,13.89,20.24,12.18,14.39,0.0
2020-02-09,ISR,Asia,Israel,0.0,0.0,0.0,8655541.0,402.606,30.6,0.0,0.0,175.0,19.44,25.0,16.03,18.94,0.0
2020-02-10,ISR,Asia,Israel,0.0,0.0,28.0,8655541.0,402.606,30.6,0.0,0.0,203.0,19.44,25.0,16.03,18.94,0.0
2020-02-11,ISR,Asia,Israel,0.0,0.0,50.0,8655541.0,402.606,30.6,0.0,0.0,253.0,19.44,25.0,16.03,18.94,0.0
2020-02-12,ISR,Asia,Israel,0.0,0.0,35.0,8655541.0,402.606,30.6,0.0,0.0,288.0,19.44,25.0,16.03,18.94,0.0
2020-02-13,ISR,Asia,Israel,0.0,0.0,35.0,8655541.0,402.606,30.6,0.0,0.0,323.0,19.44,25.0,16.03,18.94,0.0
2020-02-14,ISR,Asia,Israel,0.0,0.0,30.0,8655541.0,402.606,30.6,0.0,0.0,353.0,19.44,25.0,16.03,18.94,0.0
2020-02-15,ISR,Asia,Israel,0.0,0.0,3.0,8655541.0,402.606,30.6,0.0,0.0,356.0,19.44,25.0,16.03,18.94,0.0
2020-02-16,ISR,Asia,Israel,0.0,0.0,23.0,8655541.0,402.606,30.6,0.0,0.0,379.0,19.44,25.0,16.03,18.94,0.0
2020-02-17,ISR,Asia,Israel,0.0,0.0,41.0,8655541.0,402.606,30.6,0.0,0.0,420.0,19.44,25.0,16.03,18.94,0.0
2020-02-18,ISR,Asia,Israel,0.0,0.0,46.0,8655541.0,402.606,30.6,0.0,0.0,466.0,19.44,25.0,16.03,18.94,0.0
2020-02-19,ISR,Asia,Israel,0.0,0.0,34.0,8655541.0,402.606,30.6,0.0,0.0,500.0,19.44,25.0,16.03,18.94,0.0
2020-02-20,ISR,Asia,Israel,0.0,0.0,29.0,8655541.0,402.606,30.6,0.0,0.0,529.0,19.44,25.0,16.03,18.94,0.0
2020-02-21,ISR,Asia,Israel,0.0,0.0,37.0,8655541.0,402.606,30.6,0.0,0.0,566.0,19.44,25.0,16.03,18.94,0.0
2020-02-22,ISR,Asia,Israel,1.0,0.0,13.0,8655541.0,402.606,30.6,1.0,0.0,579.0,19.44,25.0,16.03,18.94,0.0
2020-02-23,ISR,Asia,Israel,0.0,0.0,56.0,8655541.0,402.606,30.6,1.0,0.0,635.0,19.44,25.0,16.03,18.94,0.0
2020-02-24,ISR,Asia,Israel,1.0,0.0,76.0,8655541.0,402.606,30.6,2.0,0.0,711.0,19.44,25.0,16.03,18.94,0.0
2020-02-25,ISR,Asia,Israel,0.0,0.0,108.0,8655541.0,402.606,30.6,2.0,0.0,819.0,19.44,25.0,16.03,18.94,0.0
2020-02-26,ISR,Asia,Israel,0.0,0.0,108.0,8655541.0,402.606,30.6,2.0,0.0,927.0,19.44,25.0,16.03,18.94,0.0
2020-02-27,ISR,Asia,Israel,0.0,0.0,171.0,8655541.0,402.606,30.6,2.0,0.0,1098.0,19.44,25.0,16.03,18.94,0.0
2020-02-28,ISR,Asia,Israel,1.0,0.0,119.0,8655541.0,402.606,30.6,3.0,0.0,1217.0,19.44,25.0,16.03,18.94,0.0
2020-02-29,ISR,Asia,Israel,4.0,0.0,159.0,8655541.0,402.606,30.6,7.0,0.0,1376.0,19.44,25.0,16.03,18.94,0.0
2020-03-01,ISR,Asia,Israel,0.0,0.0,188.0,8655541.0,402.606,30.6,7.0,0.0,1564.0,19.44,25.0,16.03,18.94,0.0
2020-03-02,ISR,Asia,Israel,3.0,0.0,171.0,8655541.0,402.606,30.6,10.0,0.0,1735.0,19.44,25.0,16.03,18.94,0.0
2020-03-03,ISR,Asia,Israel,0.0,0.0,235.0,8655541.0,402.606,30.6,10.0,0.0,1970.0,19.44,25.0,16.03,18.94,0.0
2020-03-04,ISR,Asia,Israel,0.0,0.0,129.0,8655541.0,402.606,30.6,10.0,0.0,2099.0,33.33,39.29,25.64,30.3,0.0
2020-03-05,ISR,Asia,Israel,5.0,0.0,174.0,8655541.0,402.606,30.6,15.0,0.0,2273.0,33.33,39.29,25.64,30.3,0.0
2020-03-06,ISR,Asia,Israel,2.0,0.0,275.0,8655541.0,402.606,30.6,17.0,0.0,2548.0,33.33,39.29,25.64,30.3,0.0
2020-03-07,ISR,Asia,Israel,2.0,0.0,336.0,8655541.0,402.606,30.6,19.0,0.0,2884.0,33.33,39.29,25.64,30.3,0.0
2020-03-08,ISR,Asia,Israel,6.0,0.0,421.0,8655541.0,402.606,30.6,25.0,0.0,3305.0,33.33,39.29,29.49,30.3,25.0
2020-03-09,ISR,Asia,Israel,14.0,0.0,518.0,8655541.0,402.606,30.6,39.0,0.0,3823.0,33.33,39.29,29.49,30.3,25.0
2020-03-10,ISR,Asia,Israel,0.0,0.0,520.0,8655541.0,402.606,30.6,39.0,0.0,4343.0,33.33,39.29,29.49,30.3,25.0
2020-03-11,ISR,Asia,Israel,31.0,0.0,402.0,8655541.0,402.606,30.6,70.0,0.0,4745.0,33.33,39.29,29.49,30.3,25.0
2020-03-12,ISR,Asia,Israel,12.0,0.0,608.0,8655541.0,402.606,30.6,82.0,0.0,5353.0,41.67,42.86,39.1,41.67,25.0
2020-03-13,ISR,Asia,Israel,14.0,0.0,697.0,8655541.0,402.606,30.6,96.0,0.0,6050.0,52.78,57.14,46.79,50.76,25.0
2020-03-14,ISR,Asia,Israel,20.0,0.0,614.0,8655541.0,402.606,30.6,116.0,0.0,6664.0,52.78,57.14,46.79,50.76,25.0
2020-03-15,ISR,Asia,Israel,62.0,0.0,1184.0,8655541.0,402.606,30.6,178.0,0.0,7848.0,62.96,67.86,53.85,59.09,25.0
2020-03-16,ISR,Asia,Israel,72.0,0.0,1345.0,8655541.0,402.606,30.6,250.0,0.0,9193.0,68.52,77.38,61.54,63.64,25.0
2020-03-17,ISR,Asia,Israel,10.0,0.0,1647.0,8655541.0,402.606,30.6,260.0,0.0,10840.0,77.78,86.9,71.79,75.76,50.0
2020-03-18,ISR,Asia,Israel,167.0,0.0,2108.0,8655541.0,402.606,30.6,427.0,0.0,12948.0,77.78,86.9,71.79,75.76,50.0
2020-03-19,ISR,Asia,Israel,6.0,0.0,2074.0,8655541.0,402.606,30.6,433.0,0.0,15022.0,77.78,86.9,71.79,75.76,50.0
2020-03-20,ISR,Asia,Israel,244.0,0.0,2321.0,8655541.0,402.606,30.6,677.0,0.0,17343.0,81.48,88.1,74.36,78.79,50.0
2020-03-21,ISR,Asia,Israel,35.0,1.0,2108.0,8655541.0,402.606,30.6,712.0,1.0,19451.0,81.48,88.1,74.36,78.79,50.0
2020-03-22,ISR,Asia,Israel,171.0,0.0,3350.0,8655541.0,402.606,30.6,883.0,1.0,22801.0,81.48,88.1,74.36,78.79,50.0
2020-03-23,ISR,Asia,Israel,188.0,0.0,3625.0,8655541.0,402.606,30.6,1071.0,1.0,26426.0,81.48,88.1,74.36,78.79,50.0
2020-03-24,ISR,Asia,Israel,371.0,0.0,4789.0,8655541.0,402.606,30.6,1442.0,1.0,31215.0,81.48,88.1,74.36,78.79,50.0
2020-03-25,ISR,Asia,Israel,488.0,2.0,5936.0,8655541.0,402.606,30.6,1930.0,3.0,37151.0,81.48,88.1,74.36,78.79,50.0
2020-03-26,ISR,Asia,Israel,439.0,2.0,6504.0,8655541.0,402.606,30.6,2369.0,5.0,43655.0,81.48,88.1,74.36,78.79,50.0
2020-03-27,ISR,Asia,Israel,297.0,3.0,5752.0,8655541.0,402.606,30.6,2666.0,8.0,49407.0,81.48,88.1,74.36,78.79,50.0
2020-03-28,ISR,Asia,Israel,369.0,2.0,5739.0,8655541.0,402.606,30.6,3035.0,10.0,55146.0,81.48,88.1,74.36,78.79,50.0
2020-03-29,ISR,Asia,Israel,584.0,2.0,7575.0,8655541.0,402.606,30.6,3619.0,12.0,62721.0,81.48,88.1,74.36,78.79,50.0
2020-03-30,ISR,Asia,Israel,628.0,3.0,7100.0,8655541.0,402.606,30.6,4247.0,15.0,69821.0,81.48,88.1,74.36,78.79,50.0
2020-03-31,ISR,Asia,Israel,226.0,2.0,7989.0,8655541.0,402.606,30.6,4473.0,17.0,77810.0,81.48,88.1,82.05,78.79,100.0
2020-04-01,ISR,Asia,Israel,443.0,3.0,9010.0,8655541.0,402.606,30.6,4916.0,20.0,86820.0,85.19,91.67,84.62,81.82,100.0
2020-04-02,ISR,Asia,Israel,675.0,1.0,10225.0,8655541.0,402.606,30.6,5591.0,21.0,97045.0,85.19,91.67,84.62,81.82,100.0
2020-04-03,ISR,Asia,Israel,661.0,13.0,10329.0,8655541.0,402.606,30.6,6252.0,34.0,107374.0,87.96,91.67,86.54,84.09,100.0
2020-04-04,ISR,Asia,Israel,1176.0,5.0,6355.0,8655541.0,402.606,30.6,7428.0,39.0,113729.0,87.96,91.67,86.54,84.09,100.0
2020-04-05,ISR,Asia,Israel,590.0,7.0,9395.0,8655541.0,402.606,30.6,8018.0,46.0,123124.0,87.96,91.67,86.54,84.09,100.0
2020-04-06,ISR,Asia,Israel,412.0,3.0,7500.0,8655541.0,402.606,30.6,8430.0,49.0,130624.0,87.96,91.67,86.54,84.09,100.0
2020-04-07,ISR,Asia,Israel,474.0,8.0,6971.0,8655541.0,402.606,30.6,8904.0,57.0,137595.0,90.74,95.24,88.46,86.36,100.0
2020-04-08,ISR,Asia,Israel,344.0,8.0,5878.0,8655541.0,402.606,30.6,9248.0,65.0,143473.0,94.44,95.24,91.03,89.39,100.0
2020-04-09,ISR,Asia,Israel,156.0,6.0,5746.0,8655541.0,402.606,30.6,9404.0,71.0,149219.0,94.44,95.24,91.03,89.39,100.0
2020-04-10,ISR,Asia,Israel,564.0,15.0,7346.0,8655541.0,402.606,30.6,9968.0,86.0,156565.0,94.44,95.24,91.03,89.39,100.0
2020-04-11,ISR,Asia,Israel,440.0,9.0,6702.0,8655541.0,402.606,30.6,10408.0,95.0,163267.0,91.67,95.24,89.1,87.12,100.0
2020-04-12,ISR,Asia,Israel,335.0,6.0,10600.0,8655541.0,402.606,30.6,10743.0,101.0,173867.0,91.67,95.24,89.1,87.12,100.0
2020-04-13,ISR,Asia,Israel,402.0,2.0,10949.0,8655541.0,402.606,30.6,11145.0,103.0,184816.0,91.67,95.24,89.1,87.12,100.0
2020-04-14,ISR,Asia,Israel,441.0,13.0,12678.0,8655541.0,402.606,30.6,11586.0,116.0,197494.0,94.44,95.24,91.03,89.39,100.0
2020-04-15,ISR,Asia,Israel,460.0,7.0,9451.0,8655541.0,402.606,30.6,12046.0,123.0,206945.0,94.44,95.24,91.03,89.39,100.0
2020-04-16,ISR,Asia,Israel,455.0,7.0,12789.0,8655541.0,402.606,30.6,12501.0,130.0,219734.0,94.44,95.24,91.03,89.39,100.0
2020-04-17,ISR,Asia,Israel,257.0,12.0,11596.0,8655541.0,402.606,30.6,12758.0,142.0,231330.0,91.67,95.24,89.1,87.12,100.0
2020-04-18,ISR,Asia,Israel,224.0,9.0,10607.0,8655541.0,402.606,30.6,12982.0,151.0,241937.0,91.67,95.24,89.1,87.12,100.0
2020-04-19,ISR,Asia,Israel,283.0,13.0,11480.0,8655541.0,402.606,30.6,13265.0,164.0,253417.0,87.96,91.67,86.54,84.09,100.0
2020-04-20,ISR,Asia,Israel,226.0,8.0,15367.0,8655541.0,402.606,30.6,13491.0,172.0,268784.0,87.96,91.67,86.54,84.09,100.0
2020-04-21,ISR,Asia,Israel,222.0,5.0,13613.0,8655541.0,402.606,30.6,13713.0,177.0,282397.0,87.96,91.67,86.54,84.09,100.0
2020-04-22,ISR,Asia,Israel,229.0,7.0,13293.0,8655541.0,402.606,30.6,13942.0,184.0,295690.0,87.96,91.67,86.54,84.09,100.0
2020-04-23,ISR,Asia,Israel,650.0,7.0,14183.0,8655541.0,402.606,30.6,14592.0,191.0,309873.0,87.96,91.67,86.54,84.09,100.0
2020-04-24,ISR,Asia,Israel,290.0,2.0,12626.0,8655541.0,402.606,30.6,14882.0,193.0,322499.0,87.96,91.67,86.54,84.09,100.0
2020-04-25,ISR,Asia,Israel,176.0,1.0,9077.0,8655541.0,402.606,30.6,15058.0,194.0,331576.0,87.96,91.67,86.54,84.09,100.0
2020-04-26,ISR,Asia,Israel,240.0,5.0,8463.0,8655541.0,402.606,30.6,15298.0,199.0,340039.0,84.26,88.1,83.97,81.06,100.0
2020-04-27,ISR,Asia,Israel,100.0,0.0,11404.0,8655541.0,402.606,30.6,15398.0,199.0,351443.0,84.26,88.1,83.97,81.06,100.0
2020-04-28,ISR,Asia,Israel,68.0,3.0,10641.0,8655541.0,402.606,30.6,15466.0,202.0,362084.0,87.04,91.67,85.9,83.33,100.0
2020-04-29,ISR,Asia,Israel,123.0,6.0,8997.0,8655541.0,402.606,30.6,15589.0,208.0,371081.0,87.04,91.67,85.9,83.33,100.0
2020-04-30,ISR,Asia,Israel,245.0,7.0,9930.0,8655541.0,402.606,30.6,15834.0,215.0,381011.0,84.26,88.1,83.97,81.06,100.0
2020-05-01,ISR,Asia,Israel,112.0,7.0,11052.0,8655541.0,402.606,30.6,15946.0,222.0,392063.0,84.26,88.1,83.97,81.06,100.0
2020-05-02,ISR,Asia,Israel,155.0,3.0,5568.0,8655541.0,402.606,30.6,16101.0,225.0,397631.0,84.26,88.1,83.97,81.06,100.0
2020-05-03,ISR,Asia,Israel,84.0,4.0,8029.0,8655541.0,402.606,30.6,16185.0,229.0,405660.0,80.56,84.52,81.41,78.03,100.0
2020-05-04,ISR,Asia,Israel,23.0,3.0,9257.0,8655541.0,402.606,30.6,16208.0,232.0,414917.0,80.56,84.52,81.41,78.03,100.0
2020-05-05,ISR,Asia,Israel,38.0,3.0,8957.0,8655541.0,402.606,30.6,16246.0,235.0,423874.0,77.78,84.52,79.49,75.76,100.0
2020-05-06,ISR,Asia,Israel,43.0,3.0,9467.0,8655541.0,402.606,30.6,16289.0,238.0,433341.0,77.78,84.52,79.49,75.76,100.0
2020-05-07,ISR,Asia,Israel,21.0,1.0,10119.0,8655541.0,402.606,30.6,16310.0,239.0,443460.0,77.78,84.52,79.49,75.76,100.0
2020-05-08,ISR,Asia,Israel,71.0,1.0,8156.0,8655541.0,402.606,30.6,16381.0,240.0,451616.0,77.78,84.52,79.49,75.76,100.0
2020-05-09,ISR,Asia,Israel,55.0,5.0,3868.0,8655541.0,402.606,30.6,16436.0,245.0,455484.0,77.78,84.52,79.49,75.76,100.0
2020-05-10,ISR,Asia,Israel,18.0,2.0,4944.0,8655541.0,402.606,30.6,16454.0,247.0,460428.0,77.78,84.52,79.49,75.76,100.0
2020-05-11,ISR,Asia,Israel,23.0,5.0,9217.0,8655541.0,402.606,30.6,16477.0,252.0,469645.0,77.78,84.52,79.49,75.76,100.0
2020-05-12,ISR,Asia,Israel,29.0,6.0,7538.0,8655541.0,402.606,30.6,16506.0,258.0,477183.0,77.78,84.52,79.49,75.76,100.0
2020-05-13,ISR,Asia,Israel,23.0,2.0,8272.0,8655541.0,402.606,30.6,16529.0,260.0,485455.0,77.78,84.52,79.49,75.76,100.0
2020-05-14,ISR,Asia,Israel,19.0,4.0,8416.0,8655541.0,402.606,30.6,16548.0,264.0,493871.0,77.78,84.52,79.49,75.76,100.0
2020-05-15,ISR,Asia,Israel,31.0,1.0,5696.0,8655541.0,402.606,30.6,16579.0,265.0,499567.0,77.78,84.52,79.49,75.76,100.0
2020-05-16,ISR,Asia,Israel,10.0,1.0,1502.0,8655541.0,402.606,30.6,16589.0,266.0,501069.0,77.78,84.52,79.49,75.76,100.0
2020-05-17,ISR,Asia,Israel,19.0,2.0,4633.0,8655541.0,402.606,30.6,16608.0,268.0,505702.0,77.78,84.52,79.49,75.76,100.0
2020-05-18,ISR,Asia,Israel,9.0,4.0,7692.0,8655541.0,402.606,30.6,16617.0,272.0,513394.0,77.78,84.52,79.49,75.76,100.0
2020-05-19,ISR,Asia,Israel,4.0,0.0,7141.0,8655541.0,402.606,30.6,16621.0,272.0,520535.0,77.78,84.52,79.49,75.76,100.0
2020-05-20,ISR,Asia,Israel,29.0,5.0,5967.0,8655541.0,402.606,30.6,16650.0,277.0,526502.0,75.0,84.52,77.56,73.48,100.0
2020-05-21,ISR,Asia,Israel,20.0,2.0,6164.0,8655541.0,402.606,30.6,16670.0,279.0,532666.0,75.0,84.52,77.56,73.48,100.0
2020-05-22,ISR,Asia,Israel,20.0,0.0,4996.0,8655541.0,402.606,30.6,16690.0,279.0,537662.0,75.0,84.52,77.56,73.48,100.0
2020-05-23,ISR,Asia,Israel,0.0,0.0,717.0,8655541.0,402.606,30.6,16690.0,279.0,538379.0,75.0,84.52,77.56,73.48,100.0
2020-05-24,ISR,Asia,Israel,0.0,0.0,3807.0,8655541.0,402.606,30.6,16690.0,279.0,542186.0,75.0,84.52,77.56,73.48,100.0
2020-05-25,ISR,Asia,Israel,30.0,1.0,5334.0,8655541.0,402.606,30.6,16720.0,280.0,547520.0,75.0,84.52,77.56,73.48,100.0
2020-05-26,ISR,Asia,Israel,14.0,1.0,6818.0,8655541.0,402.606,30.6,16734.0,281.0,554338.0,75.0,84.52,77.56,73.48,100.0
2020-05-27,ISR,Asia,Israel,23.0,0.0,6728.0,8655541.0,402.606,30.6,16757.0,281.0,561066.0,75.0,84.52,77.56,73.48,100.0
2020-05-28,ISR,Asia,Israel,36.0,0.0,5352.0,8655541.0,402.606,30.6,16793.0,281.0,566418.0,75.0,84.52,77.56,73.48,100.0
2020-05-29,ISR,Asia,Israel,79.0,3.0,1863.0,8655541.0,402.606,30.6,16872.0,284.0,568281.0,75.0,84.52,77.56,73.48,100.0
2020-05-30,ISR,Asia,Israel,115.0,0.0,1059.0,8655541.0,402.606,30.6,16987.0,284.0,569340.0,75.0,84.52,77.56,73.48,100.0
2020-05-31,ISR,Asia,Israel,25.0,0.0,5640.0,8655541.0,402.606,30.6,17012.0,284.0,574980.0,75.0,84.52,77.56,73.48,100.0
2020-06-01,ISR,Asia,Israel,59.0,1.0,8156.0,8655541.0,402.606,30.6,17071.0,285.0,583136.0,75.0,84.52,77.56,73.48,100.0
2020-06-02,ISR,Asia,Israel,148.0,2.0,11757.0,8655541.0,402.606,30.6,17219.0,287.0,594893.0,75.0,84.52,77.56,73.48,100.0
2020-06-03,ISR,Asia,Israel,123.0,3.0,13210.0,8655541.0,402.606,30.6,17342.0,290.0,608103.0,75.0,84.52,77.56,73.48,100.0
2020-06-04,ISR,Asia,Israel,87.0,1.0,14897.0,8655541.0,402.606,30.6,17429.0,291.0,623000.0,75.0,84.52,77.56,73.48,100.0
2020-06-05,ISR,Asia,Israel,133.0,0.0,16472.0,8655541.0,402.606,30.6,17562.0,291.0,639472.0,75.0,84.52,77.56,73.48,100.0
2020-06-06,ISR,Asia,Israel,144.0,1.0,11537.0,8655541.0,402.606,30.6,17706.0,292.0,651009.0,75.0,84.52,77.56,73.48,100.0
2020-06-07,ISR,Asia,Israel,77.0,5.0,15098.0,8655541.0,402.606,30.6,17783.0,297.0,666107.0,75.0,84.52,77.56,73.48,100.0
2020-06-08,ISR,Asia,Israel,132.0,1.0,14644.0,8655541.0,402.606,30.6,17915.0,298.0,680751.0,75.0,84.52,73.72,68.94,100.0
2020-06-09,ISR,Asia,Israel,174.0,0.0,15065.0,8655541.0,402.606,30.6,18089.0,298.0,695816.0,75.0,84.52,73.72,68.94,100.0
2020-06-10,ISR,Asia,Israel,179.0,1.0,18466.0,8655541.0,402.606,30.6,18268.0,299.0,714282.0,75.0,84.52,73.72,68.94,100.0
2020-06-11,ISR,Asia,Israel,87.0,0.0,15807.0,8655541.0,402.606,30.6,18355.0,299.0,730089.0,75.0,84.52,73.72,68.94,100.0
2020-06-12,ISR,Asia,Israel,346.0,1.0,13132.0,8655541.0,402.606,30.6,18701.0,300.0,743221.0,75.0,84.52,73.72,68.94,100.0
2020-06-13,ISR,Asia,Israel,175.0,0.0,6987.0,8655541.0,402.606,30.6,18876.0,300.0,750208.0,75.0,84.52,73.72,68.94,100.0
2020-06-14,ISR,Asia,Israel,132.0,0.0,8838.0,8655541.0,402.606,30.6,19008.0,300.0,759046.0,75.0,84.52,73.72,68.94,100.0
2020-06-15,ISR,Asia,Israel,113.0,2.0,14372.0,8655541.0,402.606,30.6,19121.0,302.0,773418.0,75.0,84.52,73.72,68.94,100.0
2020-06-16,ISR,Asia,Israel,217.0,0.0,16239.0,8655541.0,402.606,30.6,19338.0,302.0,789657.0,75.0,84.52,73.72,68.94,100.0
2020-06-17,ISR,Asia,Israel,299.0,1.0,16022.0,8655541.0,402.606,30.6,19637.0,303.0,805679.0,75.0,84.52,73.72,68.94,100.0
2020-06-18,ISR,Asia,Israel,257.0,0.0,17390.0,8655541.0,402.606,30.6,19894.0,303.0,823069.0,75.0,84.52,73.72,68.94,100.0
2020-06-19,ISR,Asia,Israel,142.0,0.0,12784.0,8655541.0,402.606,30.6,20036.0,303.0,835853.0,75.0,84.52,73.72,68.94,100.0
2020-06-20,ISR,Asia,Israel,303.0,1.0,6009.0,8655541.0,402.606,30.6,20339.0,304.0,841862.0,75.0,84.52,73.72,68.94,100.0
2020-06-21,ISR,Asia,Israel,294.0,1.0,9150.0,8655541.0,402.606,30.6,20633.0,305.0,851012.0,75.0,84.52,73.72,68.94,100.0
2020-06-22,ISR,Asia,Israel,145.0,1.0,14009.0,8655541.0,402.606,30.6,20778.0,306.0,865021.0,75.0,84.52,73.72,68.94,100.0
2020-06-23,ISR,Asia,Israel,304.0,1.0,19846.0,8655541.0,402.606,30.6,21082.0,307.0,884867.0,75.0,84.52,73.72,68.94,100.0
2020-06-24,ISR,Asia,Israel,430.0,1.0,18393.0,8655541.0,402.606,30.6,21512.0,308.0,903260.0,75.0,84.52,73.72,68.94,100.0
2020-06-25,ISR,Asia,Israel,532.0,0.0,18662.0,8655541.0,402.606,30.6,22044.0,308.0,921922.0,75.0,84.52,73.72,68.94,100.0
2020-06-26,ISR,Asia,Israel,356.0,1.0,16526.0,8655541.0,402.606,30.6,22400.0,309.0,938448.0,75.0,84.52,77.56,73.48,100.0
2020-06-27,ISR,Asia,Israel,400.0,5.0,10490.0,8655541.0,402.606,30.6,22800.0,314.0,948938.0,75.0,84.52,77.56,73.48,100.0
2020-06-28,ISR,Asia,Israel,621.0,3.0,10389.0,8655541.0,402.606,30.6,23421.0,317.0,959327.0,75.0,84.52,77.56,73.48,100.0
2020-06-29,ISR,Asia,Israel,334.0,1.0,21016.0,8655541.0,402.606,30.6,23755.0,318.0,980343.0,75.0,84.52,77.56,73.48,100.0
2020-06-30,ISR,Asia,Israel,686.0,1.0,20838.0,8655541.0,402.606,30.6,24441.0,319.0,1001181.0,69.44,79.76,73.72,68.94,100.0
2020-07-01,ISR,Asia,Israel,803.0,1.0,21460.0,8655541.0,402.606,30.6,25244.0,320.0,1022641.0,69.44,79.76,73.72,68.94,100.0
2020-07-02,ISR,Asia,Israel,1013.0,2.0,25039.0,8655541.0,402.606,30.6,26257.0,322.0,1047680.0,69.44,79.76,73.72,68.94,100.0
2020-07-03,ISR,Asia,Israel,1285.0,3.0,20953.0,8655541.0,402.606,30.6,27542.0,325.0,1068633.0,69.44,79.76,73.72,68.94,100.0
2020-07-04,ISR,Asia,Israel,513.0,1.0,17306.0,8655541.0,402.606,30.6,28055.0,326.0,1085939.0,69.44,79.76,73.72,68.94,100.0
2020-07-05,ISR,Asia,Israel,1115.0,4.0,21109.0,8655541.0,402.606,30.6,29170.0,330.0,1107048.0,69.44,79.76,69.87,64.39,100.0
2020-07-06,ISR,Asia,Israel,788.0,1.0,25599.0,8655541.0,402.606,30.6,29958.0,331.0,1132647.0,72.22,79.76,71.79,66.67,100.0
2020-07-07,ISR,Asia,Israel,1228.0,7.0,28593.0,8655541.0,402.606,30.6,31186.0,338.0,1161240.0,72.22,79.76,71.79,66.67,100.0
2020-07-08,ISR,Asia,Israel,1036.0,4.0,29386.0,8655541.0,402.606,30.6,32222.0,342.0,1190626.0,72.22,79.76,71.79,66.67,100.0
2020-07-09,ISR,Asia,Israel,1335.0,2.0,30045.0,8655541.0,402.606,30.6,33557.0,344.0,1220671.0,72.22,79.76,71.79,66.67,100.0
2020-07-10,ISR,Asia,Israel,1268.0,4.0,25863.0,8655541.0,402.606,30.6,34825.0,348.0,1246534.0,72.22,79.76,71.79,66.67,100.0
2020-07-11,ISR,Asia,Israel,1441.0,3.0,20469.0,8655541.0,402.606,30.6,36266.0,351.0,1267003.0,72.22,79.76,71.79,66.67,100.0
2020-07-12,ISR,Asia,Israel,1197.0,3.0,21760.0,8655541.0,402.606,30.6,37463.0,354.0,1288763.0,72.22,79.76,71.79,66.67,100.0
2020-07-13,ISR,Asia,Israel,1207.0,8.0,29285.0,8655541.0,402.606,30.6,38670.0,362.0,1318048.0,68.52,76.19,69.23,63.64,100.0
2020-07-14,ISR,Asia,Israel,1962.0,3.0,31749.0,8655541.0,402.606,30.6,40632.0,365.0,1349797.0,68.52,76.19,69.23,63.64,100.0
2020-07-15,ISR,Asia,Israel,1728.0,6.0,30690.0,8655541.0,402.606,30.6,42360.0,371.0,1380487.0,68.52,76.19,69.23,63.64,100.0
2020-07-16,ISR,Asia,Israel,2354.0,9.0,31073.0,8655541.0,402.606,30.6,44714.0,380.0,1411560.0,68.52,76.19,69.23,63.64,100.0
2020-07-17,ISR,Asia,Israel,1345.0,4.0,25716.0,8655541.0,402.606,30.6,46059.0,384.0,1437276.0,68.52,76.19,69.23,63.64,100.0
2020-07-18,ISR,Asia,Israel,1400.0,8.0,20468.0,8655541.0,402.606,30.6,47459.0,392.0,1457744.0,54.63,66.67,59.62,52.27,100.0
2020-07-19,ISR,Asia,Israel,1906.0,9.0,19851.0,8655541.0,402.606,30.6,49365.0,401.0,1477595.0,54.63,66.67,59.62,52.27,100.0
2020-07-20,ISR,Asia,Israel,924.0,8.0,27601.0,8655541.0,402.606,30.6,50289.0,409.0,1505196.0,54.63,66.67,59.62,52.27,100.0
2020-07-21,ISR,Asia,Israel,1387.0,6.0,30169.0,8655541.0,402.606,30.6,51676.0,415.0,1535365.0,54.63,66.67,59.62,52.27,100.0
