primary_key_response,Date_updated,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
KHM2020-03-14,2020-03-14,KHM,27.78,0.0,34.52,19.23,0.0,22.73,0.0,0.0,0.0
KHM2020-03-15,2020-03-15,KHM,27.78,0.0,34.52,19.23,0.0,22.73,0.0,0.0,0.0
KHM2020-03-16,2020-03-16,KHM,27.78,0.0,34.52,25.64,33.33333333333333,30.3,33.30400351957765,0.0,0.0
KHM2020-03-17,2020-03-17,KHM,46.3,66.66666666666666,50.0,38.46,50.0,45.45,50.0,0.0,0.0
KHM2020-03-18,2020-03-18,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-19,2020-03-19,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-20,2020-03-20,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-21,2020-03-21,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-22,2020-03-22,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-23,2020-03-23,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-24,2020-03-24,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-25,2020-03-25,KHM,46.3,0.0,50.0,38.46,0.0,45.45,0.0,0.0,0.0
KHM2020-03-26,2020-03-26,KHM,57.41,23.995680345572357,64.29,46.15,19.99479979199168,54.55,20.02200220022001,0.0,0.0
KHM2020-03-27,2020-03-27,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-03-28,2020-03-28,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-03-29,2020-03-29,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-03-30,2020-03-30,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-03-31,2020-03-31,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-01,2020-04-01,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-02,2020-04-02,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-03,2020-04-03,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-04,2020-04-04,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-05,2020-04-05,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-06,2020-04-06,KHM,57.41,0.0,64.29,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-07,2020-04-07,KHM,60.19,4.842361957847063,64.29,48.08,4.182015167930664,56.82,4.161319890009163,0.0,0.0
KHM2020-04-08,2020-04-08,KHM,57.41,-4.618707426482804,60.71,46.15,-4.014143094841927,54.55,-3.99507215769096,0.0,0.0
KHM2020-04-09,2020-04-09,KHM,68.52,19.35202926319457,75.0,53.85,16.684723726977246,63.64,16.66361136571952,0.0,0.0
KHM2020-04-10,2020-04-10,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-11,2020-04-11,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-12,2020-04-12,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-13,2020-04-13,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-14,2020-04-14,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-15,2020-04-15,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-16,2020-04-16,KHM,68.52,0.0,75.0,53.85,0.0,63.64,0.0,0.0,0.0
KHM2020-04-17,2020-04-17,KHM,57.41,-16.214244016345592,60.71,46.15,-14.298978644382554,54.55,-14.283469516027658,0.0,0.0
KHM2020-04-18,2020-04-18,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-19,2020-04-19,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-20,2020-04-20,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-21,2020-04-21,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-22,2020-04-22,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-23,2020-04-23,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-24,2020-04-24,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-25,2020-04-25,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-26,2020-04-26,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-27,2020-04-27,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-28,2020-04-28,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-29,2020-04-29,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-04-30,2020-04-30,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-01,2020-05-01,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-02,2020-05-02,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-03,2020-05-03,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-04,2020-05-04,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-05,2020-05-05,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-06,2020-05-06,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-07,2020-05-07,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-08,2020-05-08,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-09,2020-05-09,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-10,2020-05-10,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-11,2020-05-11,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-12,2020-05-12,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-13,2020-05-13,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-14,2020-05-14,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-15,2020-05-15,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-16,2020-05-16,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-17,2020-05-17,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-18,2020-05-18,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-19,2020-05-19,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-20,2020-05-20,KHM,57.41,0.0,60.71,46.15,0.0,54.55,0.0,0.0,0.0
KHM2020-05-21,2020-05-21,KHM,57.41,0.0,60.71,51.92,12.502708559046605,54.55,0.0,37.5,0.0
KHM2020-05-22,2020-05-22,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-23,2020-05-23,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-24,2020-05-24,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-25,2020-05-25,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-26,2020-05-26,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-27,2020-05-27,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-28,2020-05-28,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-29,2020-05-29,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-30,2020-05-30,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-05-31,2020-05-31,KHM,57.41,0.0,60.71,51.92,0.0,54.55,0.0,37.5,0.0
KHM2020-06-01,2020-06-01,KHM,40.74,-29.036753178888684,55.0,40.38,-22.226502311248076,40.91,-25.004582951420716,37.5,0.0
KHM2020-06-02,2020-06-02,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-03,2020-06-03,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-04,2020-06-04,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-05,2020-06-05,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-06,2020-06-06,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-07,2020-06-07,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-08,2020-06-08,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-09,2020-06-09,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-10,2020-06-10,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-11,2020-06-11,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-12,2020-06-12,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-13,2020-06-13,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-14,2020-06-14,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-15,2020-06-15,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-16,2020-06-16,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-17,2020-06-17,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-18,2020-06-18,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-19,2020-06-19,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-20,2020-06-20,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-21,2020-06-21,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-22,2020-06-22,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-23,2020-06-23,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-24,2020-06-24,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-25,2020-06-25,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-26,2020-06-26,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-27,2020-06-27,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-28,2020-06-28,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-29,2020-06-29,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-06-30,2020-06-30,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-01,2020-07-01,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-02,2020-07-02,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-03,2020-07-03,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-04,2020-07-04,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-05,2020-07-05,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-06,2020-07-06,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-07,2020-07-07,KHM,40.74,0.0,55.0,40.38,0.0,40.91,0.0,37.5,0.0
KHM2020-07-08,2020-07-08,KHM,38.89,-4.540991654393722,51.43,39.1,-3.16988608221892,39.39,-3.7154729894891103,37.5,0.0
KHM2020-07-09,2020-07-09,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-10,2020-07-10,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-11,2020-07-11,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-12,2020-07-12,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-13,2020-07-13,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-14,2020-07-14,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-15,2020-07-15,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-16,2020-07-16,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-17,2020-07-17,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-18,2020-07-18,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-19,2020-07-19,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-20,2020-07-20,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-21,2020-07-21,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-22,2020-07-22,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-23,2020-07-23,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-24,2020-07-24,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-25,2020-07-25,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-26,2020-07-26,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-27,2020-07-27,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-28,2020-07-28,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-29,2020-07-29,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-30,2020-07-30,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-07-31,2020-07-31,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-01,2020-08-01,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-02,2020-08-02,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-03,2020-08-03,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-04,2020-08-04,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-05,2020-08-05,KHM,38.89,0.0,51.43,39.1,0.0,39.39,0.0,37.5,0.0
KHM2020-08-06,2020-08-06,KHM,43.52,11.905374132167656,58.57,42.31,8.209718670076738,43.18,9.621731403909628,37.5,0.0
KHM2020-08-07,2020-08-07,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-08,2020-08-08,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-09,2020-08-09,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-10,2020-08-10,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-11,2020-08-11,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-12,2020-08-12,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-13,2020-08-13,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-14,2020-08-14,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-15,2020-08-15,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-16,2020-08-16,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-17,2020-08-17,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-18,2020-08-18,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-19,2020-08-19,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-20,2020-08-20,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-21,2020-08-21,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-22,2020-08-22,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-23,2020-08-23,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-24,2020-08-24,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-25,2020-08-25,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-26,2020-08-26,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-27,2020-08-27,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-28,2020-08-28,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-29,2020-08-29,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-30,2020-08-30,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KHM2020-08-31,2020-08-31,KHM,43.52,0.0,58.57,42.31,0.0,43.18,0.0,37.5,0.0
KOR2020-01-01,2020-01-01,KOR,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-100.0
KOR2020-01-02,2020-01-02,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-03,2020-01-03,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-04,2020-01-04,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-05,2020-01-05,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-06,2020-01-06,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-07,2020-01-07,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-08,2020-01-08,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-09,2020-01-09,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-10,2020-01-10,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-11,2020-01-11,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-12,2020-01-12,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-13,2020-01-13,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-14,2020-01-14,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-15,2020-01-15,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-16,2020-01-16,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-17,2020-01-17,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-18,2020-01-18,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-19,2020-01-19,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-20,2020-01-20,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR2020-01-21,2020-01-21,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-22,2020-01-22,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-23,2020-01-23,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-24,2020-01-24,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-25,2020-01-25,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-26,2020-01-26,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-27,2020-01-27,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-28,2020-01-28,KOR,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
KOR2020-01-29,2020-01-29,KOR,0.0,0.0,0.0,6.41,150.390625,7.58,150.1650165016502,0.0,0.0
KOR2020-01-30,2020-01-30,KOR,0.0,0.0,0.0,6.41,0.0,7.58,0.0,0.0,0.0
KOR2020-01-31,2020-01-31,KOR,2.78,0.0,4.76,8.33,29.95319812792512,9.85,29.947229551451173,0.0,0.0
KOR2020-02-01,2020-02-01,KOR,13.89,399.6402877697842,19.05,16.03,92.43697478991596,18.94,92.28426395939088,0.0,0.0
KOR2020-02-02,2020-02-02,KOR,13.89,0.0,19.05,16.03,0.0,18.94,0.0,0.0,0.0
KOR2020-02-03,2020-02-03,KOR,19.44,39.956803455723545,26.19,19.87,23.95508421709296,23.48,23.970432946145714,0.0,0.0
KOR2020-02-04,2020-02-04,KOR,27.78,42.90123456790123,36.9,25.64,29.03875188726723,30.3,29.04599659284497,0.0,0.0
KOR2020-02-05,2020-02-05,KOR,27.78,0.0,36.9,25.64,0.0,30.3,0.0,0.0,0.0
KOR2020-02-06,2020-02-06,KOR,31.48,13.318934485241174,40.48,28.21,10.02340093603744,33.33,9.999999999999986,0.0,0.0
KOR2020-02-07,2020-02-07,KOR,31.48,0.0,40.48,33.33,18.149592343140732,39.39,18.181818181818187,0.0,0.0
KOR2020-02-08,2020-02-08,KOR,31.48,0.0,40.48,33.33,0.0,39.39,0.0,0.0,0.0
KOR2020-02-09,2020-02-09,KOR,31.48,0.0,40.48,33.33,0.0,39.39,0.0,0.0,0.0
KOR2020-02-10,2020-02-10,KOR,31.48,0.0,40.48,33.33,0.0,39.39,0.0,0.0,0.0
KOR2020-02-11,2020-02-11,KOR,31.48,0.0,40.48,37.18,11.551155115511547,43.94,11.551155115511547,0.0,0.0
KOR2020-02-12,2020-02-12,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-13,2020-02-13,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-14,2020-02-14,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-15,2020-02-15,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-16,2020-02-16,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-17,2020-02-17,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-18,2020-02-18,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-19,2020-02-19,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-20,2020-02-20,KOR,31.48,0.0,40.48,37.18,0.0,43.94,0.0,0.0,0.0
KOR2020-02-21,2020-02-21,KOR,45.37,44.12325285895806,50.0,46.79,25.847229693383532,55.3,25.85343650432408,0.0,0.0
KOR2020-02-22,2020-02-22,KOR,45.37,0.0,50.0,46.79,0.0,55.3,0.0,0.0,0.0
KOR2020-02-23,2020-02-23,KOR,50.0,10.20498126515319,54.76,50.0,6.86044026501389,59.09,6.853526220614836,0.0,0.0
KOR2020-02-24,2020-02-24,KOR,55.56,11.119999999999997,65.48,53.85,7.699999999999996,63.64,7.700118463360961,0.0,0.0
KOR2020-02-25,2020-02-25,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-02-26,2020-02-26,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-02-27,2020-02-27,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-02-28,2020-02-28,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-02-29,2020-02-29,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-01,2020-03-01,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-02,2020-03-02,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-03,2020-03-03,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-04,2020-03-04,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-05,2020-03-05,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-06,2020-03-06,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
KOR2020-03-07,2020-03-07,KOR,55.56,0.0,65.48,53.85,0.0,63.64,0.0,0.0,0.0
