country,primary_key,iso_code,population,population_density,median_age,gdp_per_capita,interval_GRRamp,interval_GRToFirstNC,interval_firstNCToMaxNC,interval_firstNCToMaxND,index_MaxGR,index_avgMaxGRStartApr1,change_GRRamp,index_string,index_health,index_econ,value_maxNC,value_maxND,value_NC_3mnth,value_TC_3mnth,value_ND_3mnth,value_TD_3mnth,percent_maxNC,percent_maxND,percent_NC_3mnth,percent_ND_3mnth,percent_TC_3mnth,percent_TD_3mnth,percent_newTestsMean,value_totTestsSlope,mobil_residential,mobil_outdoors,mobil_retailRecreation,mobil_parks,mobil_GroceryPharmacy,mobil_transitStations,mobil_workplaces,PC 1,PC 2,PC 3,Class,logPercent_maxND,logPercent_NC_3mnth,logPercent_ND_3mnth,logPercent_TD_3mnth,logPercent_TC_3mnth,logPercent_maxNC,logInterval_maxNC,logInterval_maxND
Kuwait,KWT2020-08-31,KWT,4270563.0,232.128,33.7,0.0,70,-6,80,83,87.82,75.73751633986953,73.82,83.8549673202615,83.75915032679734,31.617647058823533,1073.0,11.0,2.0,191.0,0.0,0.0,0.0251254928214383,0.000257577279623319,4.683223265878527e-05,0.0,0.004472478218913994,0.0,7.258996062111717e-07,0.00011918674022865923,25.126475548060714,-48.4526984126984,-58.94603174603174,-51.38095238095239,-39.88095238095238,-45.73809523809525,-46.317460317460316,3.1077361401555867,-0.7212438897173726,-0.5354407550045651,2,-3.6735282096861015,-2.1057098642287717,,-4.683248190730276,-2.3494517657809357,-1.5998854110627116,1.2552725051033058,1.6989700043360187
Kyrgyzstan,KGZ2020-08-31,KGZ,6524191.0,32.333,26.3,0.0,22,0,121,121,77.88,70.8410457516339,63.88,80.78339869281042,74.898954248366,48.529411764705884,11505.0,728.0,17.0,506.0,0.0,5.0,0.1763437029970459,0.011158471602072962,0.000260568704993462,0.0,0.007755750866275987,7.663785440984176e-05,0.0,0.0,10.07816091954023,-33.52239500604293,-40.09630818619583,-11.26984126984127,-36.21111111111111,-48.08193668528864,-31.952777777777786,3.3638268867991536,0.0123775904388802,2.436846898831205,2,-3.7549495344923463,-3.532042452845322,,-4.8211566445923815,-2.110376149972311,-0.7536400438074479,2.2405492482826,2.2695129442179165
Laos,LAO2020-08-31,LAO,7275556.0,29.715,24.4,0.0,37,0,2,0,86.54,50.8161437908496,72.54,49.05692810457518,51.96228758169942,44.52614379084967,4.0,0.0,0.0,19.0,0.0,0.0,5.4978616067280626e-05,0.0,0.0,0.0,0.000261148426319583,0.0,0.0,0.0,9.044444444444443,-24.42222222222223,-32.96666666666667,-11.222222222222221,-17.844444444444445,-42.833333333333336,-17.244444444444444,-1.2291465024336292,0.8427655332186584,-2.124110341042856,0,-3.6319005526230153,-2.1893532459019585,,-4.082904443998825,-3.5831125868776503,-4.259806196502517,1.8976270912904412,1.9030899869919435
Latvia,LVA2020-08-31,LVA,1886202.0,31.212,43.9,0.0,15,-9,18,50,65.38,57.94803921568626,51.38,53.39718954248374,57.431437908497,60.78431372549018,71.0,4.0,48.0,446.0,0.0,0.0,0.003764177961851381,0.00021206636404796515,0.002544796368575582,0.0,0.023645399591348117,0.0,0.002838558774773454,0.1097111141173641,8.738181818181818,-19.66720381926314,-24.53926282051281,8.161290322580646,-8.871446229913474,-37.26223776223776,-35.82436260623229,-1.006126269508028,2.2852624114676234,-0.7225527338762131,0,-3.5278598313546743,-2.7897894807170265,,-6.314161401603258,-1.626253342301922,-2.4243298522949885,2.012837224705172,2.0827853703164503
Lebanon,LBN2020-08-31,LBN,6825442.0,594.561,31.1,0.0,40,-6,174,186,69.23,59.67784313725504,55.23,69.34150326797385,66.19071895424834,23.8562091503268,1010.0,12.0,18.0,248.0,0.0,4.0,0.01479757647929614,0.00017581278985302342,0.0002637191847795352,0.0,0.0036334643236291507,5.860426328434115e-05,0.0,0.0,11.517647058823528,-34.52025691834764,-38.909224011713036,-22.057010785824342,-13.192151556156967,-63.44660194174757,-34.99629629629629,1.1284688475216842,-1.1175435796395126,-0.576588045792359,2,-3.723094736230177,-2.98474086051721,,-3.5299788116231587,-2.4396790997137536,-1.829809406757328,2.1643528557844367,2.12057393120585
Lesotho,LSO2020-08-31,LSO,2142252.0,73.562,22.2,0.0,65,0,79,80,63.46,58.41403669724772,49.46,64.01027522935789,59.94431192660544,50.0,98.0,5.0,0.0,4.0,0.0,0.0,0.00457462520749193,0.00023339924528020044,0.0,0.0,0.0001867193962241604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0667359744660248,-0.7928421448610208,0.1955749242056672,0,-3.6567832969859864,-2.1010485793566733,,-5.389938128739953,-3.7288105656310715,-2.339644481266539,1.3617278360175928,1.6434526764861874
Liberia,LBR2020-08-31,LBR,5057677.0,49.127,19.2,0.0,26,0,103,121,67.31,60.52209150326785,53.31,78.15797385620922,71.52660130718931,0.0,45.0,15.0,0.0,59.0,0.0,6.0,0.0008897365331949828,0.00029657884439832755,0.0,0.0,0.0011665434546334215,0.00011863153775933101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8211098117104667,-1.7972167464501914,0.4496808672068594,0,-2.8934676956316268,-2.650313595439623,,-4.707690739947176,-2.9330990787682114,-3.0507385766350112,1.3222192947339193,1.6232492903979006
Libya,LBY2020-08-31,LBY,6871287.0,3.623,29.0,0.0,23,0,146,132,75.64,71.37640522875797,61.64,93.83895424836584,84.35287581699322,0.0,841.0,13.0,1.0,60.0,1.0,2.0,0.012239337405059636,0.0001891930871174497,1.4553314393649982e-05,1.4553314393649982e-05,0.0008731988636189987,2.9106628787299964e-05,0.0,0.0,12.017316017316015,-21.597546089986004,-25.26462395543175,-10.266666666666667,-7.281481481481482,-48.46590909090909,-16.70904925544101,0.2496582514698677,-1.88952196174788,0.4106793098280903,2,-4.442338937613915,-2.688700291205287,,-2.8356168997219737,-3.0588868381533696,-1.9122420927391008,2.093421685162235,2.071882007306125
Lithuania,LTU2020-08-31,LTU,2722291.0,45.135,43.5,0.0,29,-13,23,44,84.62,57.91470588235293,70.62,49.34130718954243,55.164117647058774,73.03921568627452,122.0,6.0,36.0,394.0,2.0,7.0,0.00448151942610103,0.00022040259472628018,0.0013224155683576812,7.346753157542672e-05,0.014473103720359062,0.00025713636051399354,0.0,0.0,10.978234582829504,-11.869577844957238,-39.9898580121704,47.702005730659025,-5.020742358078604,-31.112021857923498,-30.92727272727273,-1.1900465191954186,2.57500227349031,-1.6021892985353383,0,-4.202532702376186,-2.864196993055265,,-4.154273602674771,-1.839438325544056,-2.3485747166948814,2.0,2.060697840353612
Luxembourg,LUX2020-08-31,LUX,625976.0,231.447,39.7,0.0,12,-4,21,42,80.77,59.708039215686206,66.77,44.13522875816996,52.70777777777778,98.20261437908495,234.0,8.0,38.0,1988.0,1.0,22.0,0.03738162485462702,0.0012780042685342568,0.006070520275537721,0.0001597505335667821,0.31758406073076284,0.0035145117384692065,0.0,0.0,22.0,-39.53333333333333,-60.83333333333334,-5.066666666666666,-28.31111111111111,-52.12222222222222,-51.33333333333334,2.374240874524141,8.688564903031015,1.6956575795514983,1,-4.664990962942058,-5.112343843683425,,-3.5990651703621808,-0.4981413025622757,-1.4273418252134271,2.127104798364808,1.8129133566428557
Madagascar,MDG2020-08-31,MDG,27691019.0,43.951,19.6,0.0,15,0,124,118,72.44,61.03941176470582,58.44,72.08215686274498,66.55411764705887,30.718954248366014,614.0,10.0,4.0,121.0,0.0,0.0,0.0022173254079237746,3.6112791659996336e-05,1.4445116663998532e-05,0.0,0.0004369647790859556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8127297008544128,-1.5328920405538755,0.2055862768842247,0,-4.461344873666773,-3.345852613434269,,-6.039735596218969,-3.3595535672974646,-2.6541705664727475,1.8512583487190752,1.8512583487190752
Malawi,MWI2020-08-31,MWI,19129955.0,197.519,18.1,0.0,127,0,100,115,67.31,63.756490066225155,53.31,57.45880794701978,59.04947019867559,89.6523178807947,192.0,12.0,1.0,38.0,0.0,3.0,0.001003661535011452,6.272884593821573e-05,5.2274038281846464e-06,0.0,0.0001986413454710165,1.5682211484553933e-05,0.00020075495908554585,0.049392390722201626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.955761760496426,-1.0048106189590111,1.0263371945148891,0,-3.412148691760317,-4.047766140658771,,-3.822152071865176,-3.701930351807,-2.998412719720261,1.9912260756924949,1.9395192526186185
Malaysia,MYS2020-08-31,MYS,32365998.0,96.254,29.9,0.0,120,1,134,65,78.85,69.48686274509811,64.85,62.00209150326806,68.63300653594776,74.1830065359477,296.0,7.0,0.0,22.0,0.0,0.0,0.0009145400058419332,2.1627635273288958e-05,0.0,0.0,6.797256800176531e-05,0.0,0.0,1.400089605734767e-07,18.223580786026197,-34.182267689684565,-41.85933503836317,-31.848252344416032,-24.491048593350385,-42.97953964194373,-29.73316283034953,1.070816258273575,-0.5659601300703887,-0.24312579889447014,2,-3.8033775559917578,-2.3794840054836293,,-2.7366183335947607,-4.167666322134108,-3.038797291897376,1.3222192947339193,1.1139433523068367
Mali,MLI2020-08-31,MLI,20250834.0,15.196,16.4,0.0,36,0,71,71,66.03,56.23032679738561,52.03,56.965098039215576,57.361437908496846,50.0,110.0,7.0,16.0,325.0,0.0,21.0,0.0005431875052652153,3.4566477607786423e-05,7.90090916749404e-05,0.0,0.0016048721746472268,0.00010369943282335928,5.782477896959701e-05,0.012778472994685451,8.988888888888889,-13.826666666666668,-13.466666666666667,-4.388888888888889,-11.277777777777779,-33.96666666666667,-6.033333333333332,-1.7079931503827157,-0.3607517281652314,-0.9668753418774616,0,-3.0725385053242764,-3.9987487884084962,,-2.532214283361629,-2.794559552702156,-3.265050228522805,2.12057393120585,1.9822712330395684
Mauritania,MRT2020-08-31,MRT,4649660.0,4.289,20.3,0.0,65,0,98,87,71.79,59.10627450980378,57.790000000000006,60.482941176470355,60.76490196078443,50.0,590.0,18.0,0.0,7.0,0.0,1.0,0.012689099848160941,0.0003871250801133847,0.0,0.0,0.00015054864226631624,2.1506948895188034e-05,7.005530153459251e-05,0.003776176204012689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.006715396998468,-0.8901717122902257,0.3435258883237131,0,-3.4296406514374453,-4.290060074377974,,-4.459552302847429,-3.8223231568493663,-1.896569185221479,2.155336037465062,2.2013971243204518
Mauritius,MUS2020-08-31,MUS,1271767.0,622.962,37.4,0.0,12,0,21,13,71.15,54.71640522875821,57.15000000000001,48.25816993464051,54.179803921568535,57.6797385620915,41.0,2.0,1.0,325.0,0.0,9.0,0.003223860974533857,0.0001572615109528711,7.863075547643553e-05,0.0,0.02555499552984155,0.0007076767992879199,0.0,0.0,21.55755395683452,-62.811657354563856,-65.26175349428209,-68.83359013867488,-53.81652661064425,-71.61510128913443,-54.5313152400835,3.0797470403589933,2.093954031777795,-2.8321901138956114,2,-3.7747589212484502,-3.5910362099204587,,-3.903941499833417,-1.5925241906768648,-2.491623694936004,2.204119982655925,2.230448921378274
Mexico,MEX2020-08-31,MEX,128932753.0,66.444,29.3,17336.468999999994,14,-23,132,96,63.46,58.651895424836596,49.46,75.58058823529402,69.31588235294127,0.0,9556.0,1091.0,145.0,993.0,4.0,20.0,0.007411615572964612,0.0008461775418694426,0.00011246172646294153,3.1023924541501104e-06,0.0007701689267427649,1.551196227075055e-05,0.0,0.0,17.81111111111111,-41.523893612219645,-52.33400673400674,-45.44848484848485,-20.122222222222227,-52.82014146177164,-36.8946127946128,1.9102470193127459,-1.368342881265621,-1.774242197688004,2,-5.193895551944862,-2.7496385601140427,,-4.337632283187578,-3.1134140074172367,-2.130087114834778,2.14921911265538,2.123851640967086
Moldova,MDA2020-08-31,MDA,4033963.0,123.655,37.6,0.0,50,-3,143,159,76.92,69.12967320261426,62.92,74.86980392156876,74.97032679738605,37.00980392156863,786.0,15.0,101.0,965.0,4.0,19.0,0.019484561459785325,0.0003718427759501017,0.002503741358064018,9.91580735866938e-05,0.02392188525278988,0.0004710008495367954,0.0002330765607473897,0.011349849353321577,12.788888888888893,-34.86888888888889,-43.4,-17.622222222222227,-26.277777777777786,-48.077777777777776,-38.96666666666667,1.7076841222208765,0.3408806436409261,0.5791164056273403,2,-5.43464708597005,-3.9001818721131527,,-5.223857399714452,-1.6212045971493338,-1.7103093644537188,2.220108088040055,1.2041199826559248
Mongolia,MNG2020-08-31,MNG,3278292.0,1.98,28.6,0.0,56,0,67,0,80.77,63.51647058823541,66.77,64.38026143790844,65.88163398692794,50.49019607843139,74.0,0.0,1.0,16.0,0.0,0.0,0.0022572729945959666,0.0,3.0503689116161713e-05,0.0,0.0004880590258585874,0.0,0.0,0.0,2.1277777777777778,1.7004726826273788,-7.3,7.95,13.888888888888893,-3.611111111111111,-2.425414364640885,-3.2797652403021043,-0.11420585259774405,-0.022487772613279132,0,-3.62683905758704,-3.870028344526564,,-3.1252321694327314,-3.3115276512462914,-2.6464159141712402,2.2095150145426308,2.2095150145426308
Morocco,MAR2020-08-31,MAR,36910558.0,80.08,29.6,0.0,80,-10,160,170,85.26,75.39307189542501,71.26,80.08261437908511,75.94320261437896,72.38562091503267,2755.0,62.0,37.0,654.0,3.0,39.0,0.007463989029913879,0.00016797361882201834,0.00010024232090991418,8.127755749452501e-06,0.0017718507533806454,0.00010566082474288252,0.0,0.0,25.23333333333333,-60.96222222222222,-74.13333333333334,-61.56666666666667,-49.13333333333333,-66.72222222222223,-53.25555555555553,4.4959534415005,-1.0997375719448863,-0.7863924058653267,2,-4.31831393646686,-4.5337651377407004,,-4.0567407353861835,-2.751572862422436,-2.1270290075589,2.184691430817599,2.3404441148401185
Mozambique,MOZ2020-08-31,MOZ,31255435.0,37.728,17.7,0.0,86,0,141,133,66.03,55.61633986928109,52.03,65.51712418300657,65.72313725490177,0.0,142.0,2.0,0.0,39.0,0.0,0.0,0.0004543209844943768,6.398887105554602e-06,0.0,0.0,0.00012477829855831474,0.0,0.0,0.0,12.075675675675676,-17.631078253734547,-21.13276836158192,-30.263513513513512,-9.816666666666666,-26.622317596566525,-0.32012513034410844,-1.1330775113030265,-2.0272287975623358,-0.013571004130067944,0,-2.86466503247021,-3.9374322858508792,,-3.0168102885170565,-3.9038609405823435,-3.3426372032257863,1.5185139398778875,1.6020599913279625
Myanmar,MMR2020-08-31,MMR,54409794.0,81.721,29.1,5591.597,42,7,166,16,70.51,64.34431372549011,56.51000000000001,79.6552287581701,75.77882352941178,1.4705882352941178,93.0,2.0,6.0,127.0,0.0,5.0,0.00017092510954921095,3.675808807509913e-06,1.1027426422529738e-05,0.0,0.00023341385927687944,9.189522018774781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.729552410906844,-1.803339021206184,0.8906061188254553,0,-4.0811881994023125,-4.064519385141303,,-4.502241863441115,-3.6318733606780738,-3.767194133080096,1.505149978319906,1.662757831681574
Namibia,NAM2020-08-31,NAM,2540916.0,3.0780000000000003,22.0,0.0,33,0,162,162,72.44,63.45771241830069,58.44,61.52398692810465,62.45928104575178,68.95424836601308,316.0,6.0,0.0,16.0,0.0,0.0,0.012436459922327224,0.00023613531498089667,0.0,0.0,0.000629694173282391,0.0,0.0,0.0,14.823529411764708,-32.95909728164025,-34.14388489208633,-30.83333333333333,-15.845272206303726,-58.694444444444436,-25.278551532033426,0.9353267188312496,-0.9908819905897328,-0.7804438817883176,2,-3.5658841394890746,-4.527168728327381,,-4.818875822079184,-3.2008703253147592,-1.90530322535228,1.6232492903979006,1.8388490907372552
Nepal,NPL2020-08-31,NPL,29136808.0,204.43,25.0,2442.804,66,1,153,219,88.46,83.45130718954242,74.46,90.21934640522888,86.59254901960779,66.17647058823529,1702.0,14.0,0.0,1.0,0.0,0.0,0.005841408571590958,4.804918919052492e-05,0.0,0.0,3.432084942180352e-06,0.0,0.0,0.0,11.81159420289855,-29.50144927536232,-34.73913043478261,-23.6231884057971,-27.69565217391305,-31.231884057971016,-30.217391304347824,1.5952054581325004,-2.365565642417963,1.0223651404775569,2,-4.684964435326788,-1.93724790362062,,-5.340932362085684,-5.464441972145098,-2.2334824163965283,1.230448921378274,1.2041199826559248
Netherlands,NLD2020-08-31,NLD,17134873.0,508.544,43.2,0.0,22,-10,33,40,71.15,60.58679738562094,57.15000000000001,58.79790849673228,60.24215686274505,62.5,1335.0,234.0,1159.0,9762.0,93.0,639.0,0.007791128653244176,0.00136563603360235,0.006763983602329589,0.0005427527825855494,0.05697153401720573,0.0037292368609910327,0.0,0.0,12.57008547008547,-13.226491305629235,-32.251282051282054,55.70258620689656,-6.495726495726496,-48.78290598290598,-34.30512820512821,-0.0324860856823525,7.330922063941164,1.917733517900588,1,-4.8227997077689855,-2.5920511906118717,,-3.7683672301148254,-1.244342086559851,-2.108399624179759,2.096910013008056,2.041392685158225
New Zealand,NZL2020-08-31,NZL,4822233.0,18.206,37.9,0.0,33,0,32,46,89.1,58.325490196078405,75.1,49.914509803921604,55.989542483660145,71.16013071895425,95.0,4.0,60.0,476.0,1.0,1.0,0.0019700416798607615,8.294912336255838e-05,0.0012442368504383759,2.0737280840639594e-05,0.009870945680144448,2.0737280840639594e-05,0.0001353038450582265,0.00929050628586872,15.184238551650695,-41.52170788258967,-53.92312925170068,-51.8125,-22.177668539325843,-51.28615071283096,-28.40909090909091,0.8974543238849523,1.3688652980576057,-1.8896065302618348,2,-3.6201554419722473,-4.232155101873907,,-2.73042202758877,-2.005641238009782,-2.705524585441428,1.230448921378274,1.6812412373755872
Nicaragua,NIC2020-08-31,NIC,6624554.0,51.667,27.3,0.0,0,-27,42,69,14.1,12.116339869281015,0.09999999999999963,13.435751633986944,14.321111111111117,0.0,480.0,18.0,0.0,9.0,0.0,1.0,0.007245770809627334,0.0002717164053610251,0.0,0.0,0.00013585820268051255,1.5095355853390287e-05,0.0,0.0,11.469945355191257,-26.418466792349463,-35.23748544819558,-28.328547297297305,-18.843980343980345,-35.15732087227414,-14.525,-2.000088312884874,1.6870921075067202,-4.768840493327884,0,-2.8820589092001767,-5.843855285739492,,-3.3073431590148834,-3.8669141351530563,-2.1399154072167934,2.2095150145426308,2.2121876044039577
Niger,NER2020-08-31,NER,24206636.0,16.955,15.1,0.0,25,0,17,16,52.56,33.332222222222235,38.56,32.96869281045755,34.553921568627466,26.633986928104573,69.0,5.0,9.0,648.0,1.0,20.0,0.00028504580314257615,2.065549298134611e-05,3.7179887366422994e-05,4.1310985962692215e-06,0.002676951890382456,8.262197192538443e-05,0.0,0.0,9.272222222222222,-15.51273504273504,-15.738888888888884,-21.566666666666666,-4.822222222222221,-28.94444444444445,-6.491452991452992,-2.763821234294363,0.7894026008924213,-2.58711613772278,0,-4.1594892073616805,-3.642939774643775,,-5.17416315489622,-2.5723594337922133,-3.545085348925552,2.049218022670181,2.0569048513364727
Nigeria,NGA2020-08-31,NGA,206139587.0,209.588,18.1,0.0,55,0,125,110,69.55,63.015163398692685,55.55,74.87490196078446,73.93470588235301,2.9411764705882355,790.0,31.0,16.0,97.0,0.0,1.0,0.0003832354626770451,1.5038353598719492e-05,7.761730889661675e-06,0.0,4.7055493518573904e-05,4.851081806038547e-07,0.0,0.0,12.710303633648582,-22.860610321464968,-23.83679169992019,-21.334291187739467,-19.76834589448632,-32.94461697722567,-16.419005847953215,-0.2902905680004444,-1.9260689776920739,-0.14914127900643714,0,-3.862592699932919,-4.440842831368477,,-4.440842831368477,-4.3273896673370125,-3.4165343103128163,2.24551266781415,2.198657086954422
Norway,NOR2020-08-31,NOR,5421242.0,14.462,39.7,0.0,21,-13,17,48,75.0,56.5232026143791,61.0,47.43339869281057,50.89130718954259,87.5,425.0,13.0,425.0,3581.0,2.0,16.0,0.00783953197440734,0.00023979744862893043,0.00783953197440734,3.689191517368161e-05,0.06605497411847691,0.00029513532138945284,0.0,0.0,10.529906542056077,-8.390150630232649,-26.575,58.03780718336484,-2.870967741935484,-36.09537037037037,-34.447222222222216,-1.4414188142310582,4.0659880656464775,-0.9004585417491823,1,-3.0221735924558204,-3.66884885518298,,-3.2428801229106985,-1.1800944732671808,-2.1057098642287717,2.1003705451175634,2.1367205671564067
Oman,OMN2020-08-31,OMN,5106622.0,14.98,30.7,0.0,173,22,162,163,91.67,82.97562091503265,77.67,88.7172549019607,87.74078431372554,56.78104575163399,2164.0,67.0,15.0,99.0,0.0,0.0,0.04237634976702799,0.001312021919773972,0.00029373625069566535,0.0,0.0019386592545913915,0.0,0.0,0.0065338809669671935,10.286868686868683,-24.635800325874072,-29.10126582278481,-25.776902887139112,-21.883544303797468,-32.699367088607595,-13.717921527041357,1.1336765129564397,-2.4110212080479907,3.237675331076073,2,-4.951678747942754,-3.567416717340029,,-4.072566695659935,-2.712498517303453,-1.3728764554664714,2.1613680022349753,2.113943352306837
Pakistan,PAK2020-08-31,PAK,220892331.0,255.573,23.5,5034.708,68,4,112,114,82.69,69.72156862745113,68.69,72.5565359477124,70.92999999999991,63.071895424836605,6825.0,153.0,0.0,1197.0,0.0,9.0,0.0030897405849730475,6.926451421258261e-05,0.0,0.0,0.0005418929641337344,4.074383188975447e-06,9.989162601415556e-06,0.029196345177772733,12.261904761904766,-25.040858906525568,-37.10634920634921,-5.5246913580246915,-25.305,-33.84603174603175,-23.42222222222221,0.42209598097395945,-1.2750513155393828,0.10885554298797898,2,-3.5744900060579616,-2.249609560609134,,-2.923430811607586,-3.2660864877728675,-2.5100779824664845,2.247973266361807,2.206825876031849
Palestine,PSE2020-08-31,PSE,5101416.0,778.202,20.4,0.0,46,0,176,158,80.77,72.67013071895444,66.77,86.05294117647085,77.97823529411737,43.4640522875817,724.0,7.0,0.0,155.0,0.0,1.0,0.014192138025991213,0.0001372168041186996,0.0,0.0,0.003038372091199777,1.9602400588385654e-05,7.579594894175786e-06,0.0004080843569241451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.057994817692093,-2.3511010989170518,1.6590834037257487,0,-1.9231985260431717,-5.660305655017877,,-4.2983941265660235,-2.517359041776884,-1.8479521737500288,2.214843848047698,2.204119982655925
Panama,PAN2020-08-31,PAN,4314768.0,55.133,29.7,0.0,51,0,126,137,83.33,76.808954248366,69.33,86.34575163398688,81.25470588235312,52.36928104575163,1540.0,41.0,279.0,2528.0,4.0,63.0,0.035691374368216316,0.0009502249020109539,0.0064661645770989285,9.270486848887356e-05,0.058589476884968086,0.0014601016786997586,0.0004270913291282405,0.021458464652082558,33.98888888888889,-63.07111111111111,-71.9,-63.84444444444443,-50.32222222222222,-68.3888888888889,-60.9,5.450575738502073,1.7084110393391876,1.132383863307017,2,-3.8302205816763375,-3.6279795826830568,,-3.637705697282538,-1.2321803795652084,-1.4474367283390928,2.285557309007774,2.2174839442139063
Papua New Guinea,PNG2020-08-31,PNG,8947027.0,18.22,22.6,0.0,26,0,145,130,78.53,59.65594771241829,64.53,56.44444444444451,59.83797385620903,58.66013071895425,55.0,1.0,0.0,7.0,0.0,0.0,0.0006147293397013332,1.1176897085478784e-05,0.0,0.0,7.82382795983515e-05,0.0,0.0,0.0,6.12987012987013,-5.506666666666668,-7.911111111111111,-11.244444444444444,9.733333333333333,-27.58888888888889,9.477777777777778,-2.3449905240117013,-1.047419845132415,-0.2896757976632923,0,-3.975966936209705,-5.132810241047379,,-4.9225853274223255,-4.106580707928498,-3.2113160584485114,2.2174839442139063,1.7160033436347992
Paraguay,PRY2020-08-31,PRY,7132530.0,17.144000000000002,26.5,8827.01,33,1,177,161,85.9,80.02882352941197,71.9,84.86196078431388,80.9430065359479,75.0,721.0,19.0,0.0,113.0,0.0,5.0,0.010108615035618496,0.00026638513963488406,0.0,0.0,0.0015842905673022056,7.010135253549583e-05,0.00018854097964514518,0.015326305448406055,18.95912806539509,-42.16602391685448,-46.0236220472441,-51.12641937925814,-31.982252559726962,-58.92759706190977,-22.77022853613341,2.7490055846024344,-1.9492577161977176,0.16711949778085927,2,-3.230308689747616,-3.695697644260224,,-4.499625125572133,-2.8001651635273705,-1.9953083422913611,1.6127838567197357,1.724275869600789
Peru,PER2020-08-31,PER,32971846.0,25.129,29.1,0.0,56,1,164,160,87.18,82.79235294117655,73.18,87.87686274509821,84.21032679738559,75.0,10143.0,3935.0,535.0,2281.0,10.0,83.0,0.03076260880267365,0.01193442429641337,0.0016225964418249436,3.0328905454671844e-05,0.006918023334210648,0.0002517299152737763,1.0656949882176073e-05,0.004357445037401936,28.47217630853995,-60.09354091424353,-69.57255244755245,-57.41687242798354,-51.38695061169008,-71.3156089193825,-50.77572016460906,6.278380314017986,-0.3684780881440594,1.3810945460303212,2,-3.2012210643202046,-3.3019288476027047,,-4.629496507558179,-2.160017977461606,-1.5119768372528235,2.103803720955957,2.14921911265538
Philippines,PHL2020-08-31,PHL,109581085.0,351.87300000000016,25.2,0.0,73,-1,193,165,91.67,76.05254901960801,77.67,86.11189542483656,86.0018954248365,21.323529411764707,6725.0,162.0,0.0,3.0,0.0,1.0,0.006137008042948288,0.00014783573278180263,0.0,0.0,2.737698755218567e-06,9.125662517395224e-07,0.0,0.0,18.046783625730995,-36.7453216374269,-44.82602339181287,-27.33698830409357,-33.340643274853804,-44.79093567251462,-33.43201754385965,2.110485336753791,-2.3770140330533387,0.480100150627256,2,-3.6144542628331737,-4.550777648019515,,-4.963408976244847,-5.562614341499307,-2.2120433075445227,1.9242792860618816,2.0453229787866576
Poland,POL2020-08-31,POL,37846605.0,124.027,41.8,0.0,30,-6,165,52,66.03,55.82836601307188,52.03,59.78928104575166,59.160849673202456,37.5,903.0,40.0,392.0,2946.0,14.0,57.0,0.0023859471675200467,0.00010568979701085472,0.0010357600107063763,3.6991428953799156e-05,0.0077840535498494515,0.000150607960740468,0.0,0.0023467592592592594,11.961437908496732,-26.12895936340659,-41.081045751634,4.701904136572553,-18.690491803278693,-46.90915032679739,-28.666013071895428,0.1278518896728931,0.6594361239369909,-1.1495172961988342,2,-3.5207247479820847,-4.662378980580865,,-4.694983090019275,-2.108794185031055,-2.6223391772241613,2.2380461031287955,2.257678574869185
Portugal,PRT2020-08-31,PRT,10196707.0,112.371,46.2,0.0,40,2,41,53,83.97,71.37013071895431,69.97,72.48032679738577,72.4914379084966,65.19607843137257,1516.0,60.0,808.0,8251.0,27.0,187.0,0.014867544982904775,0.0005884252631756508,0.007924126877432096,0.0002647913684290428,0.08091828077437156,0.0018339254035641113,0.0,0.0,20.700367647058822,-42.20490680476336,-54.925396825396824,-33.95933654360621,-26.674074074074074,-53.98107049608355,-41.484656084656095,2.5449366658603134,4.648257576692774,1.3372023265006734,1,-3.670003261416792,,,,-1.091953353016104,-1.8277607388352248,2.130333768495006,2.143014800254095
Puerto Rico,PRI2020-08-31,PRI,2860840.0,376.232,38.2,0.0,34,0,127,141,86.54,75.56888888888902,72.54,78.98019607843145,76.56522875816987,70.09803921568627,1091.0,18.0,64.0,1371.0,1.0,84.0,0.038135652465709366,0.0006291858335314102,0.002237105185889459,3.4954768529522795e-05,0.04792298765397576,0.002936200556479915,0.0,0.0,20.687196110210696,-48.19640560670596,-47.81660812844957,-52.16265912305517,-30.22156116135173,-70.50225225225225,-40.27894736842105,3.5395960708049925,1.9111724209122212,1.4210730349279062,2,-4.811313848019446,,,,-1.3194561146339976,-1.4186688188351686,2.214843848047698,2.1958996524092336
