date_updated,primary_key_reaction,iso_code,continent,location,population,population_density,median_age,new_cases,percentage_of_Pop_New_Cases,new_deaths,percentage_of_Pop_New_Deaths,new_tests,percentage_of_Pop_New_Tests,total_cases_updated,percentage_of_Pop_Total_Cases,total_deaths_updated,percentage_of_Pop_Total_Deaths,total_tests_updated,percentage_of_Pop_Total_Tests,primary_key_response,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
2020-06-18,CAN2020-06-18,CAN,North America,Canada,37742157.0,4.037,41.4,386.0,0.001022729040102292,41.0,1.0863184104713465e-06,37751.0,0.1000234300334239,99842.0,0.26453707984946384,8254.0,0.0218694442927573,2254405.0,5.973174771118673,CAN2020-06-18,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0
2020-06-19,CAN2020-06-19,CAN,North America,Canada,37742157.0,4.037,41.4,367.0,0.0009723874552267904,46.0,1.2187962654068763e-06,40959.0,0.1085232092060875,100209.0,0.2655094673046906,8300.0,0.021991323919297992,2295364.0,6.081697980324759,CAN2020-06-19,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0
2020-06-20,CAN2020-06-20,CAN,North America,Canada,37742157.0,4.037,41.4,409.0,0.0010836688533726354,46.0,1.2187962654068763e-06,44123.0,0.11690640786640785,100618.0,0.26659313615806324,8346.0,0.02211320354583868,2339487.0,6.1986043881911685,CAN2020-06-20,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0
2020-06-21,CAN2020-06-21,CAN,North America,Canada,37742157.0,4.037,41.4,390.0,0.0010333272684971344,64.0,1.6957165431747847e-06,43218.0,0.11450855869207476,101008.0,0.2676264634265604,8410.0,0.022282775200156157,2382705.0,6.313112946883242,CAN2020-06-21,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0
2020-06-22,CAN2020-06-22,CAN,North America,Canada,37742157.0,4.037,41.4,318.0,0.0008425591573899711,20.0,5.299114197421203e-07,32660.0,0.08653453484388822,101326.0,0.26846902258395033,8430.0,0.02233576634213037,2415365.0,6.39964748172713,CAN2020-06-22,68.98,-2.611887618240849,70.95,70.83,-1.7886855241264654,70.08,-2.1092331331191594,75.0,0.0
2020-06-23,CAN2020-06-23,CAN,North America,Canada,37742157.0,4.037,41.4,311.0,0.000824012257698997,6.0,1.5897342592263605e-07,28677.0,0.07598134891972391,101637.0,0.2692930348416493,8436.0,0.02235166368472263,2444042.0,6.475628830646853,CAN2020-06-23,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-24,CAN2020-06-24,CAN,North America,Canada,37742157.0,4.037,41.4,326.0,0.0008637556141796558,18.0,4.769202777679082e-07,38751.0,0.1026729871321345,101963.0,0.27015679045582897,8454.0,0.022399355712499423,2482793.0,6.578301817778988,CAN2020-06-24,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-25,CAN2020-06-25,CAN,North America,Canada,37742157.0,4.037,41.4,279.0,0.0007392264305402577,30.0,7.948671296131804e-07,35781.0,0.09480380254896402,102242.0,0.2708960168863693,8484.0,0.022478842425460742,2518574.0,6.673105620327952,CAN2020-06-25,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-26,CAN2020-06-26,CAN,North America,Canada,37742157.0,4.037,41.4,369.0,0.0009776865694242117,20.0,5.299114197421203e-07,39713.0,0.10522186106109407,102611.0,0.2718737034557935,8504.0,0.02253183356743495,2558287.0,6.778327481389048,CAN2020-06-26,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-27,CAN2020-06-27,CAN,North America,Canada,37742157.0,4.037,41.4,172.0,0.00045572382097822334,4.0,1.0598228394842404e-07,39880.0,0.10566433709657876,102783.0,0.2723294272767717,8508.0,0.022542431795829796,2598167.0,6.883991818485626,CAN2020-06-27,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-28,CAN2020-06-28,CAN,North America,Canada,37742157.0,4.037,41.4,238.0,0.0006305945894931231,8.0,2.119645678968481e-07,42072.0,0.11147216625695243,103021.0,0.27296002186626483,8516.0,0.02256362825261948,2640239.0,6.995463984742577,CAN2020-06-28,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-29,CAN2020-06-29,CAN,North America,Canada,37742157.0,4.037,41.4,218.0,0.000577603447518911,6.0,1.5897342592263605e-07,36390.0,0.09641738282207876,103239.0,0.2735376253137837,8522.0,0.022579525595211744,2676629.0,7.091881367564657,CAN2020-06-29,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-06-30,CAN2020-06-30,CAN,North America,Canada,37742157.0,4.037,41.4,668.0,0.0017699041419386816,44.0,1.1658051234326644e-06,44980.0,0.11917707830000285,103907.0,0.2753075294557225,8566.0,0.02269610610755501,2721609.0,7.211058445864661,CAN2020-06-30,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-01,CAN2020-07-01,CAN,North America,Canada,37742157.0,4.037,41.4,286.0,0.0007577733302312318,25.0,6.623892746776502e-07,48468.0,0.1284187334603054,104193.0,0.27606530278595365,8591.0,0.022762345035022773,2770077.0,7.339477179324965,CAN2020-07-01,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-02,CAN2020-07-02,CAN,North America,Canada,37742157.0,4.037,41.4,0.0,0.0,0.0,0.0,0.0,0.0,104193.0,0.27606530278595365,8591.0,0.022762345035022773,2770077.0,7.339477179324965,CAN2020-07-02,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-03,CAN2020-07-03,CAN,North America,Canada,37742157.0,4.037,41.4,567.0,0.0015022988749689107,51.0,1.3512741203424065e-06,0.0,0.0,104760.0,0.2775676016609225,8642.0,0.022897472447057008,2848168.0,7.5463837427203755,CAN2020-07-03,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-04,CAN2020-07-04,CAN,North America,Canada,37742157.0,4.037,41.4,319.0,0.0008452087144886817,21.0,5.564069907292263e-07,37502.0,0.09936369031584497,105079.0,0.2784128103754112,8663.0,0.022953113146129932,2885670.0,7.6457474330362185,CAN2020-07-04,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-05,CAN2020-07-05,CAN,North America,Canada,37742157.0,4.037,41.4,226.0,0.0005987999043085957,11.0,2.914512808581661e-07,29208.0,0.07738826373913922,105305.0,0.2790116102797198,8674.0,0.022982258274215756,2914878.0,7.7231356967753575,CAN2020-07-05,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-06,CAN2020-07-06,CAN,North America,Canada,37742157.0,4.037,41.4,219.0,0.0005802530046176216,10.0,2.6495570987106016e-07,25971.0,0.06881164741061302,105524.0,0.27959186328433744,8684.0,0.02300875384520286,2940849.0,7.791947344185973,CAN2020-07-06,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-07,CAN2020-07-07,CAN,North America,Canada,37742157.0,4.037,41.4,399.0,0.0010571732823855301,9.0,2.384601388839541e-07,34786.0,0.09216749323574697,105923.0,0.280649036566723,8693.0,0.023032599859091254,2975635.0,7.884114837421718,CAN2020-07-07,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-08,CAN2020-07-08,CAN,North America,Canada,37742157.0,4.037,41.4,232.0,0.0006146972469008593,18.0,4.769202777679082e-07,44461.0,0.11780195816577202,106155.0,0.28126373381362385,8711.0,0.023080291886868044,3020096.0,8.00191679558749,CAN2020-07-08,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0
2020-07-09,CAN2020-07-09,CAN,North America,Canada,37742157.0,4.037,41.4,267.0,0.0007074317453557304,26.0,6.888848456647563e-07,35169.0,0.09318227360455313,106422.0,0.2819711655589796,8737.0,0.02314918037143452,3055265.0,8.095099069192043,CAN2020-07-09,67.13,-2.6819367932734206,67.38,69.55,-1.8071438655936745,68.56,-2.168949771689488,75.0,0.0
2020-07-10,CAN2020-07-10,CAN,North America,Canada,37742157.0,4.037,41.4,371.0,0.000982985683621633,12.0,3.179468518452721e-07,42852.0,0.11353882079394667,106793.0,0.2829541512426012,8749.0,0.023180975056619046,3098117.0,8.20863788998599,CAN2020-07-10,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-11,CAN2020-07-11,CAN,North America,Canada,37742157.0,4.037,41.4,321.0,0.0008505078286861027,10.0,2.6495570987106016e-07,44509.0,0.11792913690651015,107114.0,0.2838046590712873,8759.0,0.023207470627606152,3142626.0,8.326567026892501,CAN2020-07-11,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-12,CAN2020-07-12,CAN,North America,Canada,37742157.0,4.037,41.4,221.0,0.0005855521188150428,14.0,3.7093799381948414e-07,40814.0,0.10813902342677448,107335.0,0.2843902111901024,8773.0,0.023244564426988103,3183440.0,8.434706050319276,CAN2020-07-12,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-13,CAN2020-07-13,CAN,North America,Canada,37742157.0,4.037,41.4,244.0,0.0006464919320853866,10.0,2.6495570987106016e-07,29363.0,0.07779894508943938,107579.0,0.28503670312218776,8783.0,0.02327105999797521,3212803.0,8.512504995408715,CAN2020-07-13,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-14,CAN2020-07-14,CAN,North America,Canada,37742157.0,4.037,41.4,565.0,0.0014969997607714894,7.0,1.8546899690974207e-07,44729.0,0.11851203946822647,108144.0,0.2865337028829592,8790.0,0.023289606897666185,3257532.0,8.63101703487694,CAN2020-07-14,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-15,CAN2020-07-15,CAN,North America,Canada,37742157.0,4.037,41.4,331.0,0.0008770033996732089,8.0,2.119645678968481e-07,44875.0,0.11889887480463822,108475.0,0.28741070628263243,8798.0,0.023310803354455862,3302407.0,8.74991590968158,CAN2020-07-15,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-16,CAN2020-07-16,CAN,North America,Canada,37742157.0,4.037,41.4,341.0,0.0009034989706603148,12.0,3.179468518452721e-07,39410.0,0.1044190452601848,108816.0,0.2883142052532928,8810.0,0.023342598039640398,3341817.0,8.854334954941764,CAN2020-07-16,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-17,CAN2020-07-17,CAN,North America,Canada,37742157.0,4.037,41.4,437.0,0.0011578564521365327,17.0,4.504247067808022e-07,45862.0,0.12151398766106558,109253.0,0.2894720617054293,8827.0,0.023387640510318476,3387679.0,8.97584894260283,CAN2020-07-17,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-18,CAN2020-07-18,CAN,North America,Canada,37742157.0,4.037,41.4,405.0,0.0010730706249777934,12.0,3.179468518452721e-07,50286.0,0.1332356282657613,109658.0,0.2905451323304071,8839.0,0.023419435195502998,3437965.0,9.109084570868593,CAN2020-07-18,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-19,CAN2020-07-19,CAN,North America,Canada,37742157.0,4.037,41.4,0.0,0.0,0.0,0.0,43763.0,0.11595256731087206,109658.0,0.2905451323304071,8839.0,0.023419435195502998,3481728.0,9.225037138179463,CAN2020-07-19,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-20,CAN2020-07-20,CAN,North America,Canada,37742157.0,4.037,41.4,680.0,0.0018016988271232087,13.0,3.444424228323781e-07,38738.0,0.10263854288985123,110338.0,0.2923468311575303,8852.0,0.02345387943778624,3520466.0,9.327675681069314,CAN2020-07-20,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-21,CAN2020-07-21,CAN,North America,Canada,37742157.0,4.037,41.4,775.0,0.002053406751500716,6.0,1.5897342592263605e-07,53088.0,0.1406596872563484,111113.0,0.29440023790903097,8858.0,0.023469776780378503,3573554.0,9.468335368325663,CAN2020-07-21,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-22,CAN2020-07-22,CAN,North America,Canada,37742157.0,4.037,41.4,571.0,0.0015128971033637533,4.0,1.0598228394842404e-07,43098.0,0.11419061184022948,111684.0,0.29591313501239475,8862.0,0.023480375008773348,3616652.0,9.582525980165894,CAN2020-07-22,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-23,CAN2020-07-23,CAN,North America,Canada,37742157.0,4.037,41.4,543.0,0.0014387095045998565,8.0,2.119645678968481e-07,43126.0,0.11426479943899337,112227.0,0.2973518445169946,8870.0,0.02350157146556303,3659778.0,9.696790779604887,CAN2020-07-23,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-24,CAN2020-07-24,CAN,North America,Canada,37742157.0,4.037,41.4,432.0,0.0011446086666429794,4.0,1.0598228394842404e-07,37544.0,0.0994749717139908,112659.0,0.2984964531836376,8874.0,0.023512169693957877,3697322.0,9.796265751318877,CAN2020-07-24,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-25,CAN2020-07-25,CAN,North America,Canada,37742157.0,4.037,41.4,534.0,0.0014148634907114608,7.0,1.8546899690974207e-07,20161.0,0.05341772066710443,113193.0,0.29991131667434906,8881.0,0.02353071659364885,3717483.0,9.849683471985983,CAN2020-07-25,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-26,CAN2020-07-26,CAN,North America,Canada,37742157.0,4.037,41.4,350.0,0.0009273449845487101,4.0,1.0598228394842404e-07,44444.0,0.11775691569509394,113543.0,0.3008386616588978,8885.0,0.02354131482204369,3761927.0,9.967440387681076,CAN2020-07-26,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-27,CAN2020-07-27,CAN,North America,Canada,37742157.0,4.037,41.4,355.0,0.0009405927700422633,5.0,1.3247785493553008e-07,102003.0,0.27026277273977745,113898.0,0.30177925442894005,8890.0,0.023554562607537244,3863930.0,10.237703160420851,CAN2020-07-27,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-28,CAN2020-07-28,CAN,North America,Canada,37742157.0,4.037,41.4,699.0,0.0018520404119987102,11.0,2.914512808581661e-07,35262.0,0.0934286824147332,114597.0,0.3036312948409387,8901.0,0.023583707735623058,3899192.0,10.331131842835584,CAN2020-07-28,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-29,CAN2020-07-29,CAN,North America,Canada,37742157.0,4.037,41.4,383.0,0.0010147803688061602,11.0,2.914512808581661e-07,47373.0,0.1255174684372173,114980.0,0.3046460752097449,8912.0,0.023612852863708875,3946565.0,10.456649311272805,CAN2020-07-29,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-30,CAN2020-07-30,CAN,North America,Canada,37742157.0,4.037,41.4,476.0,0.0012611891789862462,5.0,1.3247785493553008e-07,50060.0,0.13263682836145269,115456.0,0.3059072643887312,8917.0,0.023626100649202432,3996625.0,10.589286139634256,CAN2020-07-30,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0
2020-07-31,CAN2020-07-31,CAN,North America,Canada,37742157.0,4.037,41.4,329.0,0.0008717042854757878,12.0,3.179468518452721e-07,53733.0,0.14236865158501671,115785.0,0.3067789686742069,8929.0,0.02365789533438696,4050358.0,10.731654791219274,CAN2020-07-31,67.13,0.0,67.38,73.4,5.535585909417695,73.11,6.636522753792296,75.0,0.0
2020-08-01,CAN2020-08-01,CAN,North America,Canada,37742157.0,4.037,41.4,513.0,0.0013592227916385386,6.0,1.5897342592263605e-07,48394.0,0.1282226662350008,116298.0,0.3081381914658455,8935.0,0.02367379267697922,4098752.0,10.859877457454274,CAN2020-08-01,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-02,CAN2020-08-02,CAN,North America,Canada,37742157.0,4.037,41.4,287.0,0.0007604228873299425,6.0,1.5897342592263605e-07,44707.0,0.11845374921205486,116585.0,0.30889861435317545,8941.0,0.023689690019571483,4143459.0,10.97833120666633,CAN2020-08-02,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-03,CAN2020-08-03,CAN,North America,Canada,37742157.0,4.037,41.4,285.0,0.0007551237731325213,4.0,1.0598228394842404e-07,34736.0,0.09203501538081144,116870.0,0.3096537381263079,8945.0,0.023700288247966324,4178195.0,11.07036622204714,CAN2020-08-03,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-04,CAN2020-08-04,CAN,North America,Canada,37742157.0,4.037,41.4,147.0,0.0003894848935104584,2.0,5.299114197421202e-08,58326.0,0.1545380673393945,117017.0,0.3100432230198184,8947.0,0.023705587362163747,4236521.0,11.224904289386533,CAN2020-08-04,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-05,CAN2020-08-05,CAN,North America,Canada,37742157.0,4.037,41.4,760.0,0.0020136633950200568,11.0,2.914512808581661e-07,0.0,0.0,117777.0,0.3120568864148385,8958.0,0.02373473249024956,4236521.0,11.224904289386533,CAN2020-08-05,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-06,CAN2020-08-06,CAN,North America,Canada,37742157.0,4.037,41.4,395.0,0.0010465750539906872,4.0,1.0598228394842404e-07,0.0,0.0,118172.0,0.3131034614688292,8962.0,0.02374533071864441,4272606.0,11.320513557293506,CAN2020-08-06,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-07,CAN2020-08-07,CAN,North America,Canada,37742157.0,4.037,41.4,374.0,0.0009909343549177648,4.0,1.0598228394842404e-07,46566.0,0.12337927585855785,118546.0,0.3140943958237469,8966.0,0.023755928947039248,4319172.0,11.443892833152065,CAN2020-08-07,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-08,CAN2020-08-08,CAN,North America,Canada,37742157.0,4.037,41.4,424.0,0.001123412209853295,4.0,1.0598228394842404e-07,48036.0,0.12727412479366246,118970.0,0.3152178080336002,8970.0,0.02376652717543409,4367208.0,11.571166957945724,CAN2020-08-08,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-09,CAN2020-08-09,CAN,North America,Canada,37742157.0,4.037,41.4,236.0,0.0006252954752957018,6.0,1.5897342592263605e-07,36830.0,0.09758318794551143,119206.0,0.3158431035088959,8976.0,0.023782424518026358,4404038.0,11.668750145891238,CAN2020-08-09,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-10,CAN2020-08-10,CAN,North America,Canada,37742157.0,4.037,41.4,245.0,0.0006491414891840973,5.0,1.3247785493553008e-07,43772.0,0.11597641332476046,119451.0,0.31649224499808004,8981.0,0.02379567230351991,4447810.0,11.784726559216,CAN2020-08-10,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-11,CAN2020-08-11,CAN,North America,Canada,37742157.0,4.037,41.4,666.0,0.00176460502774126,6.0,1.5897342592263605e-07,57408.0,0.1521057739227782,120117.0,0.3182568500258213,8987.0,0.02381156964611217,4505218.0,11.936832333138776,CAN2020-08-11,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0
2020-08-12,CAN2020-08-12,CAN,North America,Canada,37742157.0,4.037,41.4,289.0,0.0007657220015273638,4.0,1.0598228394842404e-07,36529.0,0.09678567125879954,120406.0,0.3190225720273486,8991.0,0.023822167874507014,4541747.0,12.033618004397573,CAN2020-08-12,64.35,-4.141218531208102,63.81,71.47,-2.62942779291554,70.83,-3.1185884283955745,75.0,0.0
2020-08-13,CAN2020-08-13,CAN,North America,Canada,37742157.0,4.037,41.4,423.0,0.001120762652754584,15.0,3.974335648065901e-07,39336.0,0.1042229780348802,120829.0,0.3201433346801032,9006.0,0.023861911230987676,4581083.0,12.137840982432456,CAN2020-08-13,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-14,CAN2020-08-14,CAN,North America,Canada,37742157.0,4.037,41.4,405.0,0.0010730706249777934,9.0,2.384601388839541e-07,54022.0,0.1431343735865441,121234.0,0.321216405305081,9015.0,0.023885757244876068,4635105.0,12.280975356019,CAN2020-08-14,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-15,CAN2020-08-15,CAN,North America,Canada,37742157.0,4.037,41.4,418.0,0.0011075148672610312,5.0,1.3247785493553008e-07,50558.0,0.13395630779661055,121652.0,0.32232392017234196,9020.0,0.023899005030369617,4685663.0,12.414931663815613,CAN2020-08-15,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-16,CAN2020-08-16,CAN,North America,Canada,37742157.0,4.037,41.4,237.0,0.0006279450323944124,4.0,1.0598228394842404e-07,55483.0,0.14700537650776027,121889.0,0.3229518652047364,9024.0,0.023909603258764463,4741146.0,12.56193704032337,CAN2020-08-16,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-17,CAN2020-08-17,CAN,North America,Canada,37742157.0,4.037,41.4,198.0,0.0005246123055446992,2.0,5.299114197421202e-08,37214.0,0.0986006178714163,122087.0,0.32347647751028114,9026.0,0.023914902372961885,4778360.0,12.660537658194787,CAN2020-08-17,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-18,CAN2020-08-18,CAN,North America,Canada,37742157.0,4.037,41.4,785.0,0.002079902322487822,6.0,1.5897342592263605e-07,61683.0,0.16343263051976598,122872.0,0.32555637983276897,9032.0,0.023930799715554143,4840043.0,12.823970288714554,CAN2020-08-18,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-19,CAN2020-08-19,CAN,North America,Canada,37742157.0,4.037,41.4,282.0,0.0007471751018363895,13.0,3.444424228323781e-07,40129.0,0.1063240768141577,123154.0,0.3263035549346053,9045.0,0.023965243957837383,4880172.0,12.930294365528713,CAN2020-08-19,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-20,CAN2020-08-20,CAN,North America,Canada,37742157.0,4.037,41.4,336.0,0.0008902511851667619,4.0,1.0598228394842404e-07,45274.0,0.11995604808702374,123490.0,0.3271938061197721,9049.0,0.023975842186232228,4925446.0,13.050250413615734,CAN2020-08-20,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-21,CAN2020-08-21,CAN,North America,Canada,37742157.0,4.037,41.4,383.0,0.0010147803688061602,5.0,1.3247785493553008e-07,48769.0,0.1292162501470173,123873.0,0.3282085864885783,9054.0,0.02398908997172578,4974215.0,13.179466663762753,CAN2020-08-21,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-22,CAN2020-08-22,CAN,North America,Canada,37742157.0,4.037,41.4,499.0,0.00132212899225659,10.0,2.6495570987106016e-07,59844.0,0.1585600950152372,124372.0,0.3295307154808349,9064.0,0.024015585542712888,5034059.0,13.33802675877799,CAN2020-08-22,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-23,CAN2020-08-23,CAN,North America,Canada,37742157.0,4.037,41.4,257.0,0.0006809361743686244,7.0,1.8546899690974207e-07,42675.0,0.1130698491874749,124629.0,0.3302116516552035,9071.0,0.02403413244240386,5076734.0,13.451096607965464,CAN2020-08-23,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-24,CAN2020-08-24,CAN,North America,Canada,37742157.0,4.037,41.4,267.0,0.0007074317453557304,2.0,5.299114197421202e-08,38756.0,0.10268623491762804,124896.0,0.3309190834005592,9073.0,0.024039431556601282,5115490.0,13.553782842883091,CAN2020-08-24,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0
2020-08-25,CAN2020-08-25,CAN,North America,Canada,37742157.0,4.037,41.4,751.0,0.001989817381131661,10.0,2.6495570987106016e-07,53676.0,0.1422176268303902,125647.0,0.3329089007816909,9083.0,0.024065927127588392,5169166.0,13.696000469713482,CAN2020-08-25,61.57,-4.3201243201243065,59.05,69.55,-2.686441863719047,68.56,-3.204856699138781,75.0,0.0
2020-08-26,CAN2020-08-26,CAN,North America,Canada,37742157.0,4.037,41.4,322.0,0.0008531573857848137,7.0,1.8546899690974207e-07,35844.0,0.09497072464618278,125969.0,0.3337620581674757,9090.0,0.02408447402727936,5205010.0,13.790971194359667,CAN2020-08-26,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
2020-08-27,CAN2020-08-27,CAN,North America,Canada,37742157.0,4.037,41.4,448.0,0.0011870015802223491,4.0,1.0598228394842404e-07,41255.0,0.10930747810730586,126417.0,0.334949059747698,9094.0,0.02409507225567421,5246265.0,13.900278672466971,CAN2020-08-27,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
2020-08-28,CAN2020-08-28,CAN,North America,Canada,37742157.0,4.037,41.4,431.0,0.001141959109544269,8.0,2.119645678968481e-07,47671.0,0.12630703645263305,126848.0,0.33609101885724235,9102.0,0.02411626871246389,5293936.0,14.026585708919606,CAN2020-08-28,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
2020-08-29,CAN2020-08-29,CAN,North America,Canada,37742157.0,4.037,41.4,510.0,0.0013512741203424064,6.0,1.5897342592263605e-07,61328.0,0.16249203774972373,127358.0,0.3374422929775847,9108.0,0.024132166055056158,5355264.0,14.189077746669328,CAN2020-08-29,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
2020-08-30,CAN2020-08-30,CAN,North America,Canada,37742157.0,4.037,41.4,315.0,0.0008346104860938393,5.0,1.3247785493553008e-07,85107.0,0.22549585599996316,127673.0,0.33827690346367856,9113.0,0.02414541384054971,5440371.0,14.414573602669293,CAN2020-08-30,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
2020-08-31,CAN2020-08-31,CAN,North America,Canada,37742157.0,4.037,41.4,267.0,0.0007074317453557304,4.0,1.0598228394842404e-07,0.0,0.0,127940.0,0.3389843352090343,9117.0,0.02415601206894455,5440371.0,14.414573602669293,CAN2020-08-31,61.57,0.0,59.05,69.55,0.0,68.56,0.0,75.0,0.0
